Name,Label,Comment,NonImportant,portion,service,environment,price,food_quality
呆灣郎,飲料,點了一杯紅茶牛奶加粉圓，粉圓沒味道就算了，紅茶喝起來有一個快要壞掉的味道....,0,0,0,0,0,0
呆灣郎,飲料,"昨天去買鮮奶紅茶
不知道是做錯 還是本來就不好喝
喝兩口就喝不下去 …",0,0,0,0,0,0
呆灣郎,飲料,"茶飲很棒，讓我每天都喝一杯。害我減肥失敗。老闆刺青超帥，搞得我都想去刺了。
正港台灣人的飲料，不辭千里，也要喝上一杯。",0,0,0,0,0,0
呆灣郎,飲料,"奶茶很濃很香 粉圓不會爛爛的很好咬
奶茶加粉圓絕配！",0,0,0,0,0,0
呆灣郎,飲料,"30元的四季春。喝起來像是有味道的水
星星給可以用line pay",0,0,0,0,0,0
鮮茶道 (嘉義玉山店),飲料,"只能說，要請員工，老闆真的要觀察，這家店，有一名新進的女員工，很瘦很瘦，服務態度真的很差，飲料做好，要放在取飲料處，用力放，然後吸管也沒放好，掉落櫃檯，也不理你，跟沒個客人說，飲料好了，口氣也非常兇，服務業不應該是這樣子，老闆真的要好好教育員工，東西品質因為加盟店，有一定的水準，但是服務態度真的有待加強！
我是鮮茶道的愛好者，所以真的不希望好好的一家店，被員工搞壞名聲，聲明，老闆本人服務態度超讚的，又熱情！",0,0,0,0,0,0
鮮茶道 (嘉義玉山店),飲料,"珍珠撞奶會加水
還用身體擋著
偷偷摸摸的
有夠沒品",0,0,0,0,0,0
鯛著走鯛魚燒,甜點,"第一次吃司康超級好吃!
鯛魚燒表面微焦太棒了，對於平時吃清淡、飲料最多喝微糖的我來說這個口味剛好清爽
無限回購～",0,0,0,0,0,0
鯛著走鯛魚燒,甜點,"超喜歡！點了紅豆（$35）和德國香腸起司（$45）
紅豆非常不甜，螞蟻人可能會失望，但我覺得很讚！（平常喝無糖）
德腸起司料也很多，裡面還有一點蕃茄醬 …",0,0,0,0,0,0
鯛著走鯛魚燒,甜點,"普普
起司蛋蛋鯛魚燒有特色但個人覺得還好😅
巧克力司康也普普😅價格偏貴 …",0,0,0,0,0,0
鯛著走鯛魚燒,甜點,Mozzarella 起司口味讚讚，可是每次我都太晚去拿涼掉，熱熱的一定更好吃😋 …,0,0,0,0,0,0
元生補湯,台式,"今天中午去用餐時，因為被廁所洗手台的水噴的濕答答，馬上跟櫃檯店員反應水龍頭好像壞了，店員先道歉然後馬上去廁所了解狀況。
後來店員告知是因為今日停水，水剛進來水壓可能比較大，我了解狀況後跟店員說沒關係，
沒想到店員一直道歉，用完餐後還附了大甜點來 …",0,0,0,0,0,0
元生補湯,台式,"牛蒡雞湯清淡好喝👍🏻
粥就…😂偏貴 …",0,0,0,0,0,0
元生補湯,台式,很久沒去吃，發現換了菜單，少了以前的套餐組合有點可惜，價位已經不如以前的平價了，份量比以前略少一點，但餐點一樣好吃,0,0,0,0,0,0
元生補湯,台式,味道很不錯，只是份量對男生而言較少。,0,0,0,0,0,0
阿德現炒,台式,等很久，油煙味很重，廚房和餐廳之間的玻璃門應該要關起來，蝦仁炒麵和什錦炒麵份量不多，但天氣炎熱沒啥胃口就還行！,0,0,0,0,0,0
阿德現炒,台式,"雞肉飯醬油味較重，比較吃不到雞汁原味，不過份量還行，50元還有附菜。

炒飯還蠻厲害的，粒粒分明推薦。 …",0,0,0,0,0,0
阿德現炒,台式,"不貴
大雞肉飯60$有配青菜跟菜脯蛋，但是菜量不多，蛋也是冷的，飯很多
整理來說是不錯啦 …",0,0,0,0,0,0
阿德現炒,台式,為了品嘗火雞肉飯而來，個人覺得火雞肉飯很好吃，肉也沒有什麼腥味，給的肉也非常多，比較有特色的地方是碗底的醬汁很多，而個人覺得此醬汁正是美味的關鍵。另外點了一碗蛋花湯，也有一整顆蛋，用餐環境也整潔，在這裡有了愉快的用餐經驗。,0,0,0,0,0,0
阿德現炒,台式,東西少，有夠貴，動作還慢吞吞的，2個雞肉飯而已是要搞多久,0,0,0,0,0,0
阿德現炒,台式,"雞肉飯好吃 我們點小碗的
炒麵份量少 而且有一個特別的腥味 感覺比較不值得",0,0,0,0,0,0
阿德現炒,台式,"炒麵的麵換了，而且也變超油😭😭不太敢吃
牛肉一夾也散，有點失望 …",0,0,0,0,0,0
阿德現炒,台式,咖哩飯就個人來說，滿分100有20分，咖哩用粉讓它變得比較稠，鱔魚炒麵還可以，雞肉飯普普,0,0,0,0,0,0
阿德現炒,台式,口味還不錯，雞肉飯份量算多，有冷氣，用餐環境也還不錯。,0,0,0,0,0,0
阿德現炒,台式,鱔魚炒麵還不錯👌其它普通！就一般便當店 …,0,0,0,0,0,0
阿德現炒,台式,在也不會去了～菜跟湯都喝完了，炒飯才來，份量少東西難吃,0,0,0,0,0,0
阿德現炒,台式,"個人覺得不輸網紅排隊店家
雞肉油香明顯   滷肉飯的滷肉是切的不是絞的",0,0,0,0,0,0
阿德現炒,台式,雞肉飯真的好吃，重點是大碗內用才30元…老人很親切還招待我們一碗味增湯，也是很好喝呀料滿滿一碗⋯⋯湯類一碗才賣10塊錢👍👍環境普普 …,0,0,0,0,0,0
阿德現炒,台式,"炒飯一般般，不鹹、太油，但是吃得飽
煎蛋火候太過，吃起來有苦味，且部分沒有熟
青菜有部分燒焦，炒得太老 …",0,0,0,0,0,0
阿德現炒,台式,雞肉飯米心沒透，飯硬硬的，豬肝湯的豬肝也很軟爛，來嘉義想體驗雞肉飯，沒想到這失望,0,0,0,0,0,0
阿德現炒,台式,服務態度佳  味增湯頭香甜濃郁  火雞肉飯鹹的恰到好處  不會過鹹也不會太清淡  出餐速度快  值得推薦👍🏻 …,0,0,0,0,0,0
阿德現炒,台式,"雞肉絲飯,味道普通,白飯太硬,雞肉少;鱔魚炒麵點辣還不辣偏甜,料少幾片而已，上來時偏涼;是虱目魚肚湯有腥味",0,0,0,0,0,0
阿德現炒,台式,環境差，服務態度不佳，蚊子很多,0,0,0,0,0,0
阿德現炒,台式,鱔魚給超少請吃其他間,0,0,0,0,0,0
阿德現炒,台式,== 點了什錦燴飯 豬肝根本沒熟都是血 炒飯都焦掉 蛋花湯的蛋也焦 湯還送錯另外點什錦炒飯變香腸炒飯？也焦掉..,0,0,0,0,0,0
皇家烤鴨 (嘉義大雅店),中式,"可憐啊
便當內既然都給的是鴨肉碎片
要買便當的請三思哦",0,0,0,0,0,0
皇家烤鴨 (嘉義大雅店),中式,要買有兩吃的鴨，鴨子比較大也看起來比較好吃，因為我買整隻剁炒，鴨子很明顯比較小隻且外觀烤焦很多地方，回家打開準備吃嚇一跳，怎麼炒到那麼黑，卻沒有炒焦，口感偏鹹，肉質普通。整體只有吃出九層塔味，卻沒有烤鴨味。,0,0,0,0,0,0
皇家烤鴨 (嘉義大雅店),中式,"兩吃 ，炒鴨肉的量極少只有裝盒子4/1少到離譜 切片鴨也沒味道沒香氣
跟興業某家差太多了。。(如果不是已賣完了)",0,0,0,0,0,0
皇家烤鴨 (嘉義大雅店),中式,非常、非常不推薦，CP值非常、非常低！！一個便當賣80元，在嘉義都可以買一個有四樣菜+一隻大雞腿的便當了，但你們家卻只有少少的白飯、4片超薄的鴨肉片、加上一撮炒筍乾而已，除此之外，完全沒有了，連一樣炒青菜都沒有，明明青菜價格已經恢復之前的價格了，貴店卻還是用便宜的筍乾來打發客戶，以後不會再當盤子去消費了，嘉義好吃的便當滿大街，謝謝你們讓我見識到純樸的嘉義竟有你們這樣的店家，實在太誇張了！！,0,0,0,0,0,0
皇家烤鴨 (嘉義大雅店),中式,鹹酥有加四季豆花生蔥花味道好，鹹酥鴨口感肉質有些有點太硬不好咀嚼，片鴨肉片鴨皮好吃，肉切比較厚，蔥跟餅皮各附5個。,0,0,0,0,0,0
皇家烤鴨 (嘉義大雅店),中式,90元的便當真是太寒酸了，4片鴨肉，一個荷包蛋，一些筍乾，唉！實在是不敢再次消費囉！,0,0,0,0,0,0
皇家烤鴨 (嘉義大雅店),中式,買ㄧ鴨三吃 沒附餅皮  ⋯ 有蔥、有醬、沒餅皮 ！不知道是什麼概念🙄 …,0,0,0,0,0,0
皇家烤鴨 (嘉義大雅店),中式,"爛死了、冷冷的天。想吃冷冰冰的烤鴨嗎
快來這家地雷店
切片整個是冰冷的 效果 真的笑死人 ，反應後店家態度惡劣",0,0,0,0,0,0
皇家烤鴨 (嘉義大雅店),中式,鹽酥鴨完全沒香味，而且也不酥，有點失望,0,0,0,0,0,0
皇家烤鴨 (嘉義大雅店),中式,世賢烤鴨跳槽過來的。,0,0,0,0,0,0
義大披薩,歐美,"這次點了夏威夷口味跟章魚燒口味，感覺一片大概是1~2人份。

章魚燒口味很好吃！柴魚片給的很足夠，也吃得到章魚。夏威夷我覺得普通。 …",0,0,0,0,0,0
義大披薩,歐美,"有點失望的pizza店……

看了網路的評價來嚐鮮，首先最大的問題是在餅皮，吃起來像是麥當勞早餐的滿福堡麵皮，但偏硬實，整體來說就是玉米麵包皮，沒有任何香味與口感 …",0,0,0,0,0,0
義大披薩,歐美,料雖然沒有到很多很豐富，但味道很夠，餅皮看起來乾硬，但實際咬起來並不會，整體是好吃的披薩！,0,0,0,0,0,0
義大披薩,歐美,"1.奶油椒麻雞焗烤義麵(推)+夏威夷披薩+德式香腸披薩...都好吃
2.坐位不多,環境舒服乾淨
3.列入我的汐止美食之一",0,0,0,0,0,0
義大披薩,歐美,老闆烤得好吃很多！味道夠濃郁，料也夠，澎澎的，但另外一位要再加油，烤出來的起司味道不夠，整體口感也普通，扁扁乾乾，不便宜請加油！,0,0,0,0,0,0
義大披薩,歐美,外表看起來很像雷店，抱著踩雷的心態來吃，沒想到超棒！瑪格麗特披薩起司量很足，外側餅皮外表薄脆內裡Q彈，搭配番茄羅勒吃起來絕配，焗烤把奶油培根的香氣完美鎖住，麵條雖然是鐵板麵但是意外的蠻好吃的！？就連普通的炸雞塊都炸的外酥裡嫩，不過義大利餐廳裡放台味那麼重的歌有點違和，歌單還是稍微挑一下比較好，很推薦想吃披薩的朋友可以來試試看。,0,0,0,0,0,0
義大披薩,歐美,這家真的好吃 披薩香味口感配料比例窯烤火候真的太厲害了 吃過這家就很難換家了 大推奶蛋素瑪格麗特真的很讚👍👍👍 …,0,0,0,0,0,0
義大披薩,歐美,"從外面看店家裝潢感覺真的是雷店
但看評論還是決定來試試
沒想到..... …",0,0,0,0,0,0
義大披薩,歐美,燻雞披薩好吃又不貴，薯條滿普通的，飲料便宜但不好喝，建議可以賣貴一點然後做好喝一點！,0,0,0,0,0,0
義大披薩,歐美,味道不錯，餅皮有嚼勁，價格不貴，上出餐速度也快，經濟實惠，唯一缺點，店內音樂很難聽，希望他門能改成輕音樂就好。,0,0,0,0,0,0
義大披薩,歐美,還可以，不知要吃啥可以考慮。,0,0,0,0,0,0
三味蚵仔煎,台式,滿滿的都是米飯，蛤蜊粥一共9顆蛤蜊，米飯偏硬，吃起來像是泡飯不是粥，不會再二訪,0,0,0,0,0,0
三味蚵仔煎,台式,"不OK，
下次沒改善改1星。
-------------------------------------------------- …",0,0,0,0,0,0
三味蚵仔煎,台式,"外帶蚵仔煎 結果是燒焦的⋯⋯
太傷心了
可以好好煎嗎⋯⋯這樣怎麼吃😫 …",0,0,0,0,0,0
三味蚵仔煎,台式,"炸物炸工了得，環境乾淨明亮
吃完底部沒有什麼油，
蚵仔煎蠻好吃的，粉跟水的比例恰到好處，魚肚比一般店家貴，但地段租金貴尚能接受，有一道魚肉麵不知道是加酒還是醋或是什麼，有一點刺激口腔，
除了那個麵，是讓人想再訪的店",0,0,0,0,0,0
三味蚵仔煎,台式,"今天去新店朋友家玩,晚餐帶我們去三味鮮吃虱目魚,超貴的！魚肉魚皮酸酸麻麻,回家肚子不舒服,還是我家公館附近989的魚肚鮮甜且完全無刺無鱗,价格親民！！",0,0,0,0,0,0
三味蚵仔煎,台式,"這是我在台北吃過最台南的蚵仔煎了
以前吃蚵仔煎都會要求煎赤赤
這裡的每次買回家都有焦焦的脆皮 …",0,0,0,0,0,0
三味蚵仔煎,台式,昨天跟家人來吃點了無刺虱目魚湯，一開始吃味道確實有種酸酸麻麻的味道，但一開始以為那個只是調味方式特殊，也不是食物腐敗酸臭的那種，我不是很喜歡所以只吃了幾口，但家人代替我全部吃完了，結果吃完後30分鐘左右，我舌頭有發麻，家人更誇跟我一樣有舌頭發麻、還有臉漲紅到喝醉酒那樣、發癢、頭痛的症狀，最後怕有萬一晚上還跑去急診打點滴跟打針，到半夜才回到家… …,0,0,0,0,0,0
三味蚵仔煎,台式,看到很多人排隊就進去外帶蚵仔煎和蛋煎，等了很久（原來這才是大排長龍的原因嗎？）回到家打開自己的蛋煎煎焦，家人的蚵仔煎脆的像冰花🤷‍♀️ …,0,0,0,0,0,0
三味蚵仔煎,台式,"蚵仔煎很有料！不會都是勾芡！
蚵仔滷肉飯很讚！必點！
虱目魚好吃不會腥！
有用心的經營者！",0,0,0,0,0,0
三味蚵仔煎,台式,不知道在吃蝦仁煎還是在吃蝦仁油：）,0,0,0,0,0,0
三味蚵仔煎,台式,魚肉吃起來酸酸的 舌頭刺刺的感覺不新鮮虱目魚魚肚有刺有鱗片沒處理乾淨,0,0,0,0,0,0
三味蚵仔煎,台式,外帶燙青菜的葉子都黃掉了，不新鮮,0,0,0,0,0,0
三味蚵仔煎,台式,外帶雙蛋煎，最重要的醬居然沒加，也沒告知。失敗,0,0,0,0,0,0
三味蚵仔煎,台式,很難吃，吃完回去後整個人都不舒服,0,0,0,0,0,0
三味蚵仔煎,台式,海鮮粥：兩隻小蝦、兩顆蛤蜊、一顆蚵仔、一小片花枝、一小片魚，湯頭很清淡沒有海鮮味。,0,0,0,0,0,0
晴陽冰果室,甜點,"第一次叫外送～～黑糖是鋪在中間，確實不錯。配料的話我應該不要選一般粉粿，而是黑糖口味的應該會比較香。
煉乳是另外放的，超好吃，只是後來想說一次倒下去，只去廁所一下回來沒想到就都融化掉了好可惜。
外送費很高，住鳳鳴附近的很幸福👍🏻 …",0,0,0,0,0,0
晴陽冰果室,甜點,難得在鶯歌發現那麽棒的冰店，東西都是真材實料，一碗剉冰配上闆娘親切的笑容好滿足～,0,0,0,0,0,0
晴陽冰果室,甜點,現在已經很難找的到食材是店家自己熬煮的，聽吃貨的朋友特別推薦介紹 果然沒讓人失望👍良心又用心的店家👏🏼👏🏼⭐️⭐️⭐️⭐️⭐️ …,0,0,0,0,0,0
豪哥豆花,甜點,我個人比較喜歡焦糖豆花，有小時候懷念的味道，有很多配料可選擇，湯圓&芋圓很Q,0,0,0,0,0,0
豪哥豆花,甜點,環境乾淨寬敞，豆花冰品種類算多，但沒有薑汁也沒有熱的，打古早味名號，豆花本身滑順爽口，卻非古早味豆漿札實的味道，搭配的鮮奶和豆漿普普通通，以平價消費來說，倒是不錯。,0,0,0,0,0,0
豪哥豆花,甜點,"芋泥紅豆鮮奶豆花
芋泥極推：5分有找 鮮奶.豆漿底香甜：4.5分
紅豆.雪蓮子.豆花普普：3.5分
不建議加黑糖 鮮奶.豆漿打底甜度足矣",0,0,0,0,0,0
豪哥豆花,甜點,點了一碗豆漿豆花 菜單上面明明寫可選2種料 當時點餐結帳就花了不少時間 點餐的好像是新人的樣子 看有個女生在教她 想說不趕時間讓她們慢慢用 後面看她們在幫我做餐點發現根本沒詢問我要加哪2種料 最後我問她不是可以選2種嗎 她們竟然跟我說結帳時我說我不要加料？？請問明明可以選2種我為什麼會說我不要？？態度有夠差的 直接在櫃檯跟我大小聲 最後還是貼了錢加了明明就有附的2種料 有夠傻眼 再也不會去了 …,0,0,0,0,0,0
豪哥豆花,甜點,"原本帶著開心的心情去買豆花
結果遇到ㄧ位女服務生
身材略胖 有塗口紅 有染頭髮綁馬尾 …",0,0,0,0,0,0
豪哥豆花,甜點,價格偏貴 份量適中 刨冰選五樣料要60 不難吃 但有開到晚上10點,0,0,0,0,0,0
豪哥豆花,甜點,"店員於送餐時手指頭就泡在豆漿裡了，不太衛生。豆花味道普通，但相較其他知名豆花店較好停車，人潮也較少
豆漿豆花（2種配料）：40元/碗",0,0,0,0,0,0
豪哥豆花,甜點,外帶的碗小到我進門被我家吉娃娃看到撲上來就是狂咬,0,0,0,0,0,0
厚一點雞排專賣店 (嘉義總店),小吃,我剛剛才在這一家厚一點雞排專賣店點了二份雞排，味道非常好，跟招牌一樣雞排肉真的厚。雞肉非常嫩滑，並帶有淡淡的咖哩香味，外面的皮酥脆，裡面鮮嫩還帶有雞汁喔，之前也經常推薦給朋友知道都得到不錯的回應。更早之前其實也是人家推薦我才知道這家，吃了很多次覺得這家雞排的品質維持的不錯，店員總是和藹可親，接電話非常有禮貌，非常難能可貴，邊吃雞排配上可樂更是美味。非常喜歡這家的雞排嫩又好吃，會再次光顧這家厚一點雞排。總的來說，這家厚一點雞排店提供了一道美味的厚雞排，可能也不容易找到比它更好吃的雞排了，值得推薦。,0,0,0,0,0,0
厚一點雞排專賣店 (嘉義總店),小吃,"雞排不如派克好吃
三角骨雞腥味很重
甜不辣輸給路上隨便一家鹹酥雞 …",0,0,0,0,0,0
厚一點雞排專賣店 (嘉義總店),小吃,"厚厚無骨雞腿排多汁美味~全家人都愛吃!
周末也會買全雞一家人一起享用!
肉不會柴有很多汁~",0,0,0,0,0,0
厚一點雞排專賣店 (嘉義總店),小吃,"初嚐🌈
三角骨-肉大塊、多汁
雞排-皮不厚、肉多、不乾澀
下次會再二訪！ …",0,0,0,0,0,0
厚一點雞排專賣店 (嘉義總店),小吃,"在嘉義沒有吃過的口味
不屬美式硬脆皮
所以不用擔心長輩咬不動 …",0,0,0,0,0,0
厚一點雞排專賣店 (嘉義總店),小吃,"太扯了吧 雞排中間居然沒熟= =
黑名單 不會再訂了",0,0,0,0,0,0
厚一點雞排專賣店 (嘉義總店),小吃,掉單還給錯餐會不會太誇張？吃我的一星不用謝啦,0,0,0,0,0,0
白巷子 (嘉義上海店),飲料,"非常的糟糕，第一次喝過這麼糟糕的冬瓜檸檬，
完全沒有冬瓜茶的味道，
只有滿滿很不對味的檸檬汁， …",0,0,0,0,0,0
白巷子 (嘉義上海店),飲料,"喝過鮮奶類 奶味很重 很好喝
還有隱藏版的綠茶凍奶綠👍🏻
今天嘗試水果系列 一樣好喝而且新鮮！
來很多次 服務態度都很好😊 …",0,0,0,0,0,0
白巷子 (嘉義上海店),飲料,"白巷子真的是我心中的No.1飲料店
每次去都想要嘗試不一樣的
每個都好喝 水果茶 芋頭鮮奶 紅茶拿鐵粉圓無糖 …",0,0,0,0,0,0
車店手工現煮水餃,台式,牛肉湯沒幾片(而且每片都很薄)，怎賣那麼貴，不用2口就吃完了，太離譜，害我又重新叫其他餐點吃🍀 …,0,0,0,0,0,0
車店手工現煮水餃,台式,不好吃 難以下嚥 最後只能拿去餵給流浪狗了,0,0,0,0,0,0
士林真味廣東粥 (嘉義民生店),中式,連鎖店不失水準，老闆跟老闆娘非常客氣,0,0,0,0,0,0
噴水雞肉飯 (嘉義小雅店),台式,嘉義噴水雞肉飯小雅店 …,0,0,0,0,0,0
噴水雞肉飯 (嘉義小雅店),台式,有自己專屬停車場，雞肉飯雞汁油比例完美，不會過鹹或甜，很多必點小菜，滷豆腐，紅燒肉，醉雞，高麗菜，滷筍絲，都很入味，魚皮湯好喝，都值得一試，下次就變老主顧,0,0,0,0,0,0
噴水雞肉飯 (嘉義小雅店),台式,餐廳非常大，環境乾淨，冷氣也很涼，廁所也很乾淨，相較其他傳統火雞肉小吃用餐環境非常好！餐點價格也就相對較高一些，雞肉飯屬於口味較清淡，但不油膩！蒜味花枝非常非常清淡，醬汁太淡我不愛這一道小吃！筍絲和鮮蚵就正常表現！,0,0,0,0,0,0
噴水雞肉飯 (嘉義小雅店),台式,"吃過多家雞肉飯，覺得這家有合口味，雞肉絲多汁不材，滷汁也調味的很不錯，另外油豆腐個人也覺得入味好吃。
其他小菜⋯「筍絲」中規中矩、「紅糟肉」偏油偏肥，個人沒有很喜歡。
另外，用菜環境寬敞、乾淨；也有提供免費停車場。",0,0,0,0,0,0
噴水雞肉飯 (嘉義小雅店),台式,"雞絲飯50元
筍絲排骨湯35元
燙地瓜葉40元 …",0,0,0,0,0,0
