Name,Label,Comment,NonImportant,portion,service,environment,price,food_quality
台灣魯肉飯 (嘉義世賢店),台式,環境不錯，停車方便，餐點也很好吃，很道地的台灣料理,0,0,0,4,0,4
老師傅手工大湯圓/彩虹粉粿冰,甜點,"店家後面備有停車場，室內外都有座位。
點餐有點混亂，建議標示只能選2種蜜餞
五行冰湯圓來了3種口味，我以為是5種各1，猜想應該是大湯圓來不及煮，現場人又多的應急之策。
五行冰跟粉粿都不錯吃，甜度可以調整，粉粿的糖漿另附，可依自己的口味調整很不錯",0,0,0,4,0,3
老師傅手工大湯圓/彩虹粉粿冰,甜點,燒冷冰$55，自選6種材料+彩色小湯圓+2顆手工“包心”湯圓，因料多，若是飯後甜點的話，建議share。紫色芋圓，有Q勁。尤其是鳳梨，顏色較深褐，似乎是煮很久，有種古早味fu，非市售的罐頭裝的黃色。刨冰加上鳳梨，酸酸甜甜，讓滿口甜味添增清爽，又能多吃幾口。我們也有點燒仙草，一樣是6種選料，且燒仙草不是直接舀大鐵筒裡煮好的，店家會再煮過，端出來時還有點冒煙。消費滿$100，還可抽一張刮刮樂，我們雖只抽到10圓折價券，但有吃又有的玩，對店家的用心經營，又多了份好感。即使氣溫僅十幾度，但鐵皮屋仍是客滿。兩位女店員，一位豔麗，一位可愛，都很和善熱情。店面就在河堤旁，而旁邊就是親水公園，可散步（非社區式小公園）。,0,0,0,0,0,0
幸福山丘,甜點,建議早點來，停車場就可選樹蔭下，且內用也不用排對等，店家都很客氣，對小朋友也很耐心，外面有個大草地適合小朋友跑，但夏天可能較熱，要注意小黑蚊，餐點好吃，甜點更優，外帶剛出爐麵包，值得再訪👍 …,0,0,0,0,0,0
幸福山丘,甜點,頂庒公園出發，騎著ubike來此，沿途經義教街、東義路，坡道上下，時逢道路施工，與車爭道，有些刺激，又別有一番趣味。從門前陡坡走入，回頭隔著綠茵浮翠，順著來時的混凝土弧線草紋鋪面，可遠望嘉義東北方山景。園區造景配合地形，兼有開闊和封閉、精巧和大氣，變化豐富而有巧思。免費入園，營業時間還販售供應飲料點心。回程時，可繞行頂庒社區自行車道返回。,0,0,0,0,0,0
幸福山丘,甜點,入園區不用門票，適合帶家人或小朋友來晃晃，用餐區是貨櫃屋的2樓，可用午餐或甜點，每人低消120元，小朋友也是，餐點價格大約380～420元，飲料價格大約120～180元，茶類與咖啡CP值不高普普的，麵包及甜點價位偏高，但很多人點及購買～人員服務親切～,0,0,0,0,0,0
幸福山丘,甜點,約會好地方，有草皮可野餐，免門票但蚊子略多，還不錯。,0,0,0,3,0,0
幸福山丘,甜點,甜點好吃咖啡也不賴，但小黑蚊難免😆唯一覺得停車動線安排沒有很好，指示沒有很清楚 …,0,0,0,3,0,4
馬家莊眷村私廚料理,台式,"店家前面還算好停車
裡面有冷氣機但老闆為了省電沒開，只開電扇
由於煮食區在最前面，所以在內用區用餐會有油煙味，不喜歡吃完身上有油煙味的人可能要外帶比較理想 …",0,0,0,2,0,0
北方水餃,台式,店內很熱，有冷氣又捨不得開，吃的滿頭大汗，口味普通、且連張衛生紙都沒看到。,0,0,0,2,0,3
北方水餃,台式,美味的食物，沒有空間，聲音很大，很熱，風扇吹著灰塵。很適合外賣，員工很好。,0,0,4,2,0,4
秉峯鍋燒店 (雲林虎尾店),台式,牛奶意麵不錯吃 但衛生問題要注意一下 有髒螂,0,0,0,3,0,3
秉峯鍋燒店 (雲林虎尾店),台式,"如果食量大建議加大，份量很足
料也給的多
不過就是較難停車，建議騎機車前往",0,4,0,2,0,0
噴火雞肉飯-深坑清蒸臭豆腐-快炒 (嘉義博愛店),台式,"因為都是一個人用餐
目前只吃過肉絲炒飯、海鮮炒意麵、牛肉炒麵三種品項
前二者以這個價位、口味、份量及用餐環境來說給5顆星都不夠 …",0,0,0,0,0,0
滷憶食堂,台式,"不推薦⋯⋯菜裡面有鋼絲
飯多於菜，肉少沒蔬菜
知高飯⋯一塊肉",0,0,0,0,0,0
姐妹豬腳飯便當,台式,東西不錯吃，但是建議這個蒸籠的布太髒了，可以換烘焙紙，比較衛生,0,0,0,0,0,0
福井餐廳,日式,第一次來此用餐，單點了勝丼、鍋燒烏龍、茶碗蒸、蝦手卷、茶壺湯、炒山蘇破布子，口味皆不錯，用料實在，每道料理使用的食材比預期的豐富。勝丼飯上淋了甜鹹的強棒麵風格白菜魚板香菇芡汁，還附海苔蕈菇湯。烏龍麵口感彈牙，且附了蔥花和七味粉調料碟；茶碗蒸質地稍微紮實了點，但食材豐富；蝦手卷內還包裹了些飯，滋味平衡，山蘇炒了小魚乾和肉絲的醬汁濃鹹，包裹山蘇菜葉。用餐空間大，半開放式廚房、挑高大廳、三種用餐空間的區隔，十分有潛力，只可惜有許多阻礙我再次回去用餐的環境因素，也許更換掉陳舊壁紙、耗電老式冷氣、修繕家具，增加雜物收納空間，提升外場服務和空間整潔程度，就能發揮關鍵效果。,0,0,0,0,0,0
福井餐廳,日式,環境差設備老舊，空氣有怪味，點了一個炸蝦蓋飯，完全不知道在吃什麼，茶泡飯也沒味道。連味增湯都有酸味，根本來受氣的。,0,0,0,2,0,2
福井餐廳,日式,"餐廳內部很忙亂堆積很多物品，觀感很差。
桌子有黏膩感，就算我再度用濕紙巾擦拭也無效果。
椅布上有灰塵。 …",0,0,0,1,0,0
福井餐廳,日式,環境真的很不ok，椅套發霉，進去用餐有點異味,0,0,0,1,0,0
福井餐廳,日式,食材不太新鮮，環境髒,0,0,0,2,0,2
Jimmy滿漢堡,歐美,好吃是好吃，不過有果蠅一直飛來飛去的，剛要吃漢堡時發現漢堡上有果蠅在爬,0,0,0,2,0,4
花旦麻麻,台式,"花旦麻麻🌶️
今天終於來訪，當google帶著我們抵達時，還有一點害怕不敢推開門，很有外帶風！
還好，你就放心推開門吧，用餐環境十分舒服，冷氣夠冷，工業風style，很乾淨，可以安心用餐🍽 …",0,0,0,5,0,0
花旦麻麻,台式,"隱身在住宅區中
容易被忽略的花旦麻麻
推開門映入眼簾的是製餐區 …",0,0,0,0,0,0
瀧厚炙燒熟成牛排 (嘉義國華店),歐美,"附近有停車場 座位區有一樓跟二樓
自助的部分有飲料跟糖品 有招待蒜香麵包
湯有玉米濃湯跟羅宋湯 …",0,0,0,4,0,0
初咖哩,日式,停車比較不好停，東西是蠻好吃的，蔬菜給的多就五星😂。 …,0,0,0,3,0,4
晨間廚房 (嘉義友愛店),歐美,點炒泡麵吃到鋼刷 是想害死誰？,0,0,0,0,0,0
舊廚飯廳,台式,"地點：吳鳳北路上，汽車可停附近公有停車場或停車格
整潔：燈光較昏暗但算是乾淨
風格：懷舊。有很多老照片、老牌子做點綴。門口設計得滿可愛 …",0,0,0,4,0,0
悠刻早午餐 (嘉義北門店),台式,點了套餐A，翻開雞柳條看到只有一根切對半的小熱狗有點小失望⋯算下來好像也沒單點便宜，但整體來說算還不錯，用餐環境跟擺盤都不錯,0,0,0,3,0,0
OWL COFFEE 貓頭鷹咖啡,甜點,一開門入店就聞得到濃厚的肉桂和烤司康的氣味。座位間距不大，有插座，只收現金。草莓和巴斯克乳酪蛋糕好吃，咖啡1+1和冰磚咖啡則略普通。嗯，最困擾的大概是蚊子真的很多，也被咬很多@@,0,0,0,2,0,4
湯虎。食初-國華店,台式,離峰時段用餐，進入餐廳聞到一股煙味…感覺是老闆在裡面抽菸….餐點還可以,0,0,0,0,0,0
錦蓉越南美食,東南亞,還不錯吃 不好停機車,0,0,0,0,0,0
柳記鹹酥雞,小吃,"環境乾淨整潔衛生
吃起來不油膩
油很清，看起來就是天天更換 …",0,0,0,4,0,0
美麗春天早午餐 · 精力湯果汁,健康餐,餐飲健康、味道佳，唯餐盤洗滌居然在廁所內的洗手台，完全顛覆衛生健康。若不改善此衛生問題，將取消推薦。,0,0,0,2,0,4
美麗春天早午餐 · 精力湯果汁,健康餐,環境好👍餐點準備用心！ …,0,0,0,4,0,4
老爹韓式料理,韓式,"有人拉肚子，好像不衛生!
有人可以說明嗎?",0,0,0,0,0,0
四季食堂/古早味滷肉飯,台式,特色還沒有走出來 有進步的空間 食材啊 沒有話說 但是 能夠更 求新求變 絕對有加分作用 環境是不錯,0,0,0,3,0,0
失眠燒烤,小吃,"環境很不錯
服務態度佳👍🏻👍🏻👍🏻 …",0,0,4,4,0,0
何首屋 (藥膳排骨),台式,藥燉排骨湯味道香，口味佳，還可加湯，好吃。用餐環境較小，因位處巷子的三角窗，非常不好停車，最好將車子停放至外面的大馬路再步行進入。,0,0,0,1,0,4
売LO-SO小餐館,歐美,"單點鴨胸佐櫻桃醬，櫻桃醬比較稀，不過搭起鴨胸真的好吃，沙拉只撒胡椒醬很像在啃草…份量也挺小的所以加點櫛瓜鹹派，也很不錯，這次的沙拉有搭胡麻醬好吃多了。
有一缺點店內座位少，各桌距離近，挺吵的，坐靠門口的位置，門開開關關時會漂進外面的味道，也因為容客量少，要先預約。",0,2,0,2,0,4
熊富手打烏龍麵,日式,環境不錯，麵條口感一般，炸雞腿好吃但豬排偏硬，小菜好吃。,0,0,0,3,0,4
韓宵,韓式,餐點好吃，是會再次消費的店，但是有個小小建議，希望店員手部可以保持乾淨，端菜時看到髒污的手指心裡不太舒服,0,0,0,0,0,0
韓宵,韓式,"超好吃
但廁所整潔很慘🪳
希望能改善 …",0,0,0,2,0,5
葉記牛肉館 (嘉義文化店),台式,"內用區環境衛生堪憂⋯
酸菜區一堆小昆蟲亂亂飛
地上也很多爬來爬去的⋯ …",0,0,0,1,0,0
葉記牛肉館 (嘉義文化店),台式,口味普通，附近很難停車。,0,0,0,2,0,3
樸素齋坊 (嘉義林森店),素食,還不錯 但夾菜一堆老人都不帶口罩再講話 希望能管一下,0,0,0,0,0,0
串亦燒日式串燒 (嘉義保安店),日式,來客數很多，現場有看到Live 的舞台，不過當天沒有表演，炒麵2盤，小孩都愛吃，完食，每人一份茶碗蒸，都說好吃，串燒有點牛肉跟雞肉和豚（豬）肉，烤都不錯，好吃，但發覺每道餐點都有點冷，份量滿小的，連味增湯也是，現場有看到禁菸指示，但還是一堆菸槍在吞雲吐霧，餐廳用餐環境是有點半露天，不見店家勸阻，每道菜都挾雜著煙味。,0,2,0,2,0,5
串亦燒日式串燒 (嘉義保安店),日式,"整體來說蠻不錯的
還有區分了吸菸、禁菸區
部分商品蠻有特色的
可惜了日式炒麵本來蠻期待的",0,0,0,4,0,0
串亦燒日式串燒 (嘉義保安店),日式,中規中矩的食物，戶外區會有蚊子，吃個飯還要配隔壁的汽車保養廠噪音，很吵！,0,0,0,2,0,3
串亦燒日式串燒 (嘉義保安店),日式,整體不錯，但希望能設置吸煙區，才不會有客人直接在座位上抽煙造成其他客人不適。,0,0,0,0,0,0
串亦燒日式串燒 (嘉義保安店),日式,你喜歡吃燒烤的朋友，可以來這聚餐，有分吸菸區和不吸菸區，晚上吸菸區，還有街頭藝人演唱，小聚或小酌的好地方。,0,0,0,4,0,0
初素 素食炸物 (嘉義北興店),素食,"食物好吃美味
但是建議店家在拿取食物或是打開紙袋時都可以戴著塑膠手套使用，收完錢又用手去碰食物 其實有點不是很衛生",0,0,0,2,0,4
Louisa 路易莎 (嘉義中山圓環店),歐美,一樓的位置不多，大多都是兩人座位，二樓有兩大桌有插座，適合帶電腦或是手機充電使用，不過有幾個插座都壞掉了也沒有做修繕，可能要注意一下，窗戶邊的位置也不錯，適合看著圓環發呆XD …,0,0,0,0,0,0
Louisa 路易莎 (嘉義中山圓環店),歐美,廁所根本沒衛生紙...連酒精也沒有...,0,0,0,2,0,0
Louisa 路易莎 (嘉義中山圓環店),歐美,廁所環境極度骯髒破損不堪使用,0,0,0,1,0,0
Louisa 路易莎 (嘉義中山圓環店),歐美,"太熱了 2樓滿滿""人氣"" 只是禮拜三  冷氣有跟沒有似的 夏天難以想像
巡視一圈後看似沒有插座可供使用 …",0,0,0,2,0,0
純情專売所-純情雞蛋糕,甜點,"每次總是追著動態的純情雞蛋糕，趁休假趕緊衝一波，雖然位置在很難停車的噴水圓環周邊，但為了美味的下午茶還是要努力找車位🤣
經典口味的雞蛋燒是心頭最愛，帶點微微鹹調味把雞蛋香氣帶出，吃過一次就上癮的口味；芋頭也是鬆軟綿密超級美味，配上嘉義特產的肉鬆更是美味，跟奶酥一樣都是心頭的前三名；店家自己手打的奶酥罐必敗，早上來不及弄早餐時把奶酥抹上吐司略烤一下即可享用豐盛美味，偷懶的上班族完美的賴床救援。
期待下次順利訂到花生湯圓口味，每次都沒剛好遇到，看IG限動口水都要流滿螢幕了 …",0,0,0,0,0,0
來道好食雞 (嘉義西區店),台式,餐點很好吃、食材新鮮、只是今天容器有破損、接縫的地方、可能是廠商出廠時沒注意！,0,0,0,0,0,0
九條牛牛肉麵 (嘉義總店),台式,口味不同於一般牛肉麵，紅燒牛肉麵的湯頭醬油含量少，價位中等，環境不大但幽靜,0,0,0,0,0,0
KL馬來炒飯,東南亞,"地板油油的，有點油耗味。
炒飯偏油但沒什麼味道，湯也挺稀。但空心菜好吃～",0,0,0,2,0,3
KL馬來炒飯,東南亞,環境相當之臭，油耗味超重，地板都黏黏的，超噁心，還沒吃就想吐了。,0,0,0,1,0,0
飯丸厝,日式,"來嘉義四年了，飯丸屋的飯糰真的是好吃到沒話說❤️，基本上是每週都會光顧一次
但希望夏天冷氣能多開放，不然每次中午去吃，內用都時常邊吃邊流汗，不然就是有時候去吃的時候店員剛開，吃完結束後才感覺涼爽些，有些許掃興🙏 …",0,0,0,0,0,0
Mr.Night古巴三明治(嘉義店),歐美,地下室環境壓迫，因是地下室又是深色牆面有一種壓迫感，音樂因為裝潢而在地下室共鳴太大聲，餐點頗為粗糙，吃完半個後就膩了，建議可加點類似蘋果的甜味，醃黃瓜味道不足起不到解膩作用，去骨雞腿肉三明治的香料味完全掩蓋其他食材的味道，僅有麵包值得稱讚，紅茶淡而無味，好似泡過許多次的茶包，墨西哥辣雞的辣味完全掩蓋了所有味覺，到口中只剩辣跟麵包的乾兩種口感，完全嚐不出其他香料、起司、醃黃瓜的味道，建議可再做調整多嘗試其他配料或是醃料的配方。,0,0,0,2,0,2
定食99,日式,今天中午來吃日式料理 ， 之前路過看裡面生意都不錯， 過年期間 來品嚐看看， 看到菜單每一個都好想要吃 ， 肚皮量有限 ，點一個麻辣豆腐唐揚雞， 想說吃看看。 端過來份量 適中偏小 ， 先喝一口味噌湯他的湯 ， 味道還可以 。 唐揚雞 炸得外酥內軟好吃， 三 塊算少 ， 麻婆豆腐量偏少 會辣 ， 家人點的海陸， 拉麵的湯普普 ， 櫻桃鴨有點腥， 還有有點炸豬排， 吃起來他的炸物會比較OK， 另外小朋友 兒童餐還算不錯， 環境日式極簡風， 服務員的態度算不錯。 …,0,0,0,0,0,0
定食99,日式,"餐點美味，服務卻不到位，要求客人餐後要回收餐盤，桌面確非常髒，前一位客人用過的桌面都不用擦的，不用消毒的，黑色隔板也是沾滿灰塵
近日再次光顧，清潔明顯改善，假日只看到一個服務人員在前場，忙前顧後，店家不願提升服務，只想省人事成本，餐點美味，但感覺就是價漲量也少",0,0,3,1,0,4
加山記養生燉湯,台式,雖然現在疫情有比較好一點，但做餐點的戴上口罩比較好不是嗎，還一邊做餐一邊說話，下次不會光顧了,0,0,0,2,0,0
加山記養生燉湯,台式,還不錯，但空間較小，停車位要找一下。,0,0,0,3,0,0
加山記養生燉湯,台式,食材一級棒，環境古典環繞，讓人一直想在去,0,0,0,4,0,4
韓國館,韓式,本來有店家停車場可停，現在沒了要停臨近收費停車場，跟之前來吃口味差很多，應該是不會在造訪。,0,0,0,0,0,0
韓國館,韓式,內部都沒在戴口罩 還是邊抽菸邊做 有沒有衛生啊,0,0,0,2,0,0
小口品咖啡甜點,甜點,"追蹤已久的店，如今終於有機會來
點的布丁上來時，老闆很可愛的帶了小公仔來陪我們吃甜點。
是間溫馨小店，廁所外牆滿滿的都是明信片，看得出來店主與客人之間是一種更深厚的連結，很有溫度",0,0,0,0,0,0
左阜右邑 (嘉義新生店),台式,服務人員態度很好，用餐環境也不錯，但以複合式餐廳來說，菜色選擇性似乎少了一點。,0,0,4,3,0,0
左阜右邑 (嘉義新生店),台式,環境不錯，可惜價位偏高些,0,0,0,3,2,0
騰之雞排 (嘉義北興店),小吃,好吃 店員衛生.防疫觀念很好 口罩還帶兩個 光這點就足夠給五顆星 很多餐飲店家 口罩不是帶一半 就是露出鼻子 完全沒有觀念,0,0,0,4,0,4
郭家火雞肉飯 (嘉義仁愛店),台式,"郭家火雞肉飯4代店，和文化路不同兄弟開的。環境乾淨餐點也好吃！用餐時間生意很好，老闆娘很親切。
點了火雞肉飯、粉腸、花椰菜、綢絲肉捲",0,0,4,4,0,4
郭家火雞肉飯 (嘉義仁愛店),台式,"美味：★★★★★ 服務：★★★★★
環境：★★★★☆ CP值：★★★★☆ …",0,0,0,0,0,0
郭家火雞肉飯 (嘉義仁愛店),台式,店家服務親切，環境不油膩感，用餐起來就不會感覺髒髒的，超推,0,0,4,4,0,0
老乾杯 (嘉義耐斯王子店),日式,"要嚐鮮的真心覺得可以不用去了，本來想說在17樓吃燒肉順便欣賞夜景，殊不知忘了嘉義好像沒有夜景可言，另外價位跟提供的份量是否有點誇張的少，雙人份套餐快五千，肉就是都雙份大概5-6種，可能我們這種樁腳孩仔吃米不知道米價，不知道和牛貴，連甜點都不提供，飲料也普普，今天最有記憶的餐點就是中午吃的雞肉飯，大推！
有一點值得讚許，服務人員認真為我們烤肉，但技術要在加強，我這五顆星是給服務人員",0,0,0,0,0,0
波里手作早午餐,歐美,吃起來不會油膩 店內有冷氣沒有油煙 鮮奶茶好喝 最喜歡花生牛肉堡加蛋💯 覺得是CP值高的早餐店❤️ …,0,0,0,4,4,4
峇曼滷製所,小吃,"滷味很入味，有中藥材的香氣，不會很死鹹，還會有隱藏版菜單，這次吃了不在菜單裡的麻竹筍，很好吃，關東煮湯頭清甜，是白蘿蔔的味道，而且湯給不少。
老闆人很好很親切，店內環境乾淨整潔。",0,0,4,4,0,4
峇曼滷製所,小吃,環境不錯，選擇很多樣。,0,0,0,3,0,0
卡早起晨,歐美,地點及用餐環境很好，餐點品質很高，價位很合理，可以行動支付更是加分～～～,0,0,0,4,3,4
元町家 (嘉義耐斯店),日式,店內環境整潔，因為疫情所以內用人數減少，餐飲業加油💪 …,0,0,0,4,0,0
正宗心肝湯,台式,用餐環境普通，但是湯品卻有令人驚艷的口感，豬心及豬肝煮的軟硬適中，喜歡藥膳清香的滋味，米血糕也軟嫩不柴很入味。,0,0,0,3,0,4
花樂食堂,日式,用餐環境尚可，味增湯清清如水，豬排裹粉太硬又厚，豬排有加強空間，生魚片丼飯魚片太薄，份量太少,0,1,0,3,0,2
花樂食堂,日式,用餐環境簡單，座位數不多，不好停車，但附近有收費停車場。食物還不錯吃，賣像很好，加價升級為套餐有飲料、湯和溏心蛋。,0,0,0,3,0,3
花樂食堂,日式,"衛生環境可再加強
食材不錯，但當天點了酸辣雞丼飯口味偏甜，吃到後面開始膩口",0,0,0,3,0,3
五叔公養生滷味,小吃,食物很不衛生有死掉的小飛蟲 是否看有沒有食物衛生局過去檢查一下 避免下個客人吃壞肚子,0,0,0,0,0,2
太師傅便當專���店 (嘉義吳鳳店),中式,菜色選擇多，價格公道，飯量偏少。但點菜的排隊動線混亂，希望店家能重新規劃。附近難停車，現場用餐環境不佳，建議外帶。,0,2,0,2,3,0
迷路炸物 (嘉義文化店),小吃,"地點不好
太貴雞排沒有評論說的大
衛生我覺得不太好",0,0,0,2,1,0
嘉義霸王沙鍋魚頭,台式,"食物裡竟然有蟲？！加菜嗎⋯衛生⋯就這樣
魚湯⋯魚皮好像還有鱗片…湯..不挑的人應該還行
只有滷肉飯可選🥲
我個人不推⋯不會再吃 …",0,0,0,0,0,0
嘉義霸王沙鍋魚頭,台式,湯頭和附近的名店相比較不油，且較清甜。用餐環境也較不擁擠，吃飯也比較沒有壓力。,0,0,0,3,0,0
烏布斯廚房,台式,謝謝老闆他們的用心，讓我們有一個舒適的空間坐著品嚐，也從黃昏的寧靜看到夜晚的絢爛，除了友善環境選用當季食材外，也用健康低油的方式做烹調，最印象深刻的是最後一道法式甜點，酸酸甜甜搭配蜜桃和起司口感很綿密,0,0,4,4,0,5
烏布斯廚房,台式,"2021/12/25聖誕節套餐
很用心準備的私櫥料理以及調酒
整體用餐環境以及餐點新鮮度都很棒
非常值得前往用餐",0,0,0,5,0,5
共感鍋品,台式,"昆布湯頭清爽好喝🤤菜盤沒有充斥過多火鍋料，其中菜盤附的蛤蜊很鮮甜，烏龍麵好吃，伊比利豬嫩Q 的很棒，三種飲料都很好喝，如果是食量大的朋友可以叫大份的肉盤！

整個環境還不錯，服務生們態度都很好，這一餐吃完八九分飽剛剛好，不會飽的不舒服，別樓層是旅店，入住遊客也方便用餐👍 …",0,4,4,3,0,5
共感鍋品,台式,肉很好吃！湯頭很不錯，環境都有區隔開來，適合偶爾聚餐來吃，但自助只有飲料跟醬料，沒有期待中的常見的冰淇淋,0,0,0,3,0,4
焦家好味道,台式,一走進店內 就聞到一股好像抹布未乾散發出臭甫的味道 難道店家都沒發覺 可能是久聞而不知起臭的關係吧 做吃的地方又在知名的文化夜市觀光景點 環境上應該多少消毒打理一下才是 這次用餐點了水餃 內餡飽滿沒肉腥味還算可以 乾拌麵內容放了滷瘦肉絲 少許榨菜 青菜做點綴 看起來感覺還蠻可口 但是嚐起來滋味還好普通 醬汁上沒吃乾拌麵的香氣 優點是付帳有自動打發票給消費者,0,0,0,2,0,3
焦家好味道,台式,"重點
1.水餃沒熟
2.不衛生 …",0,0,0,2,0,2
嘉義泰國蝦活魚活蝦熱炒,台式,停車稍微不方便一些，但食材都很新鮮。建議點原味跟鹽烤比較能吃出食材的鮮味！,0,0,0,3,0,4
嘉義豆奶攤 (嘉義文化總店),台式,環境可以，沒什麼服務就是簡單吃早餐。食物也是一般,0,0,3,3,0,3
悟饕池上飯包 (嘉義台林店),台式,"1.環境清潔
2.青菜有入味但不油膩
3.椒來麻夠味 直火燒肉 經典排骨👍 …",0,0,0,4,0,4
盧媽媽中式早餐,台式,"難吃, 都沒味道, 而且環境蠻髒!!! 很不推薦!!! 不推薦!!!",0,0,0,2,0,2
小伍妹麻辣涼麵,台式,涼麵綠豆涼粉有特色。最近又搬家了，停車不方便,0,0,0,2,0,4
靈魂炒飯,台式,炒飯真的超級好吃！而且難得有素食店開到宵夜！可是店員會抽菸抽到內用都聞得到臭臭菸味😓 …,0,0,0,2,0,5
靈魂炒飯,台式,這家素食真的不錯吃，不鹹不油，很有味道，老闆和善老實，但環境髒亂，物品堆積，有次點一碗豆皮湯，有點油耗味，後來再也沒去吃過，嘉義人好像對飲食攤的衛生環境不是很講究....,0,0,4,2,0,4
靈魂炒飯,台式,營業時間晚不錯，可是內用空間都是菸味,0,0,0,2,0,0
路邊亭日本料理,日式,"食物相當好吃，是嘉義數一數二的日本料理店👍🏼
餐點品項多，想吃日本料理之虞還能吃到熱炒等台式料理，聚餐好所在！
出餐快，價格合理，環境優
是會再訪的好店🤭🤭🤭 …",0,0,4,4,3,4
路邊亭日本料理,日式,太噁心了🤮吃炒烏龍麵吃到螞蟻跟鐵刷子🤮🤮🤮外帶，回來馬上吃，沒有螞蟻爬進去的可能性，螞蟻是在下層的，爬進去也不可能爬到下層那麼誇張吧，真的很噁心🤮 …,0,0,0,0,0,1
盧烤肉,小吃,"味道很喜歡
可是食材衛生環境衛生希望業主可以多加注意跟改善",0,0,0,3,0,3
盧烤肉,小吃,食材多樣，烤肉醬獨特，混搭著沙茶與甜味，最後擠上少許檸檬，烤肉功力不錯，也會留意去除烤焦部份，附近車流量大，環境還有努力空間，價位稍高，建議明碼標示可以減少不必要的誤會哦,0,0,0,3,2,4
盧烤肉,小吃,"一個女生一直強制推銷 東西真的不好吃 雞心很硬青椒還噴檸檬 吃起來酸酸的完全不知道是酸掉還是檸檬 東西又非常貴 烤焦也非常多
衛生完全不講究放在最外面車子在外來來回回上面都是細菌 真的要再加油",0,0,0,1,1,1
盧烤肉,小吃,車來車往的，一堆食材直接毫無遮掩擺在架上，汽機車廢氣、灰塵沾一堆在食材上，很敬佩願意吃下肚的人！,0,0,0,1,0,0
