Name,Label,Comment,NonImportant,portion,service,environment,price,food_quality
NU PASTA (嘉義新民店),歐美,適合聚餐的好地方，餐點還不錯，價格算親民，用餐環境的清潔度可以再更好一些。,0,0,0,3,4,3
NU PASTA (嘉義新民店),歐美,一般台式義大利麵店沒有特別的驚豔，cp 值不算高，口味一般,0,0,0,0,3,3
NU PASTA (嘉義新民店),歐美,只有一些餐點是好吃的，飲料好喝，但是太貴，值得一提的是有免費WiFi,0,0,0,0,1,4
NU PASTA (嘉義新民店),歐美,性價比不錯，安靜乾淨，服務適中，選擇多樣化的義大利麵簡餐。,0,0,3,4,3,0
NU PASTA (嘉義新民店),歐美,常買平價義大利麵，帶小朋來也不錯，有兒童餐哦…,0,0,0,0,4,0
NU PASTA (嘉義新民店),歐美,價位偏中上，麵的味道偏淡，炸物滿意，空間適中。,0,0,0,3,2,4
NU PASTA (嘉義新民店),歐美,價格有點偏貴東西還不錯吃,0,0,0,0,2,3
NU PASTA (嘉義新民店),歐美,平價，希望能在嘉義高鐵站附近設定,0,0,0,0,4,0
NU PASTA (嘉義新民店),歐美,味道中上。建議外帶，分量較多且便宜,0,4,0,0,4,4
NU PASTA (嘉義新民店),歐美,燉飯有點貴沒義大利麵好吃,0,0,0,0,2,0
NU PASTA (嘉義新民店),歐美,平價意大利麵家庭用餐還ok,0,0,0,0,4,3
NU PASTA (嘉義新民店),歐美,價格合理 餐點種類多,0,0,0,0,3,0
NU PASTA (嘉義新民店),歐美,"連鎖Pasta
價位中高 但不錯吃",0,0,0,0,2,3
呆灣郎,飲料,"價格偏高
冬瓜牛奶很淡像放了很多水
去知更鳥35元就可以喝到很好喝又大杯的冬瓜牛奶
今天第一次嘗試，以後不會再訪。",0,0,0,0,2,2
呆灣郎,飲料,粉圓不錯喔！好吃價錢合理，服務親切！👍👍👍 …,0,0,4,0,3,4
呆灣郎,飲料,粉圓料多，價格便宜，環境乾淨，店員素質也很不錯。,0,4,4,4,4,0
61手作茶 (嘉義宣信總店),飲料,價錢平價，食材實在，飲料很好喝，態度很好👍👍👍👍👍 …,0,0,4,0,4,4
鯛著走鯛魚燒,甜點,司康很好吃，不會吃起來太乾，也不會過甜，而且價格剛好，很適合想吃甜點的時候！,0,0,0,0,3,4
鯛著走鯛魚燒,甜點,"巧克力餡料好吃
牛奶的一般般
皮有點太厚
價格實在",0,0,0,0,4,4
鯛著走鯛魚燒,甜點,"普普
起司蛋蛋鯛魚燒有特色但個人覺得還好😅
巧克力司康也普普😅價格偏貴 …",0,0,0,0,2,3
鯛著走鯛魚燒,甜點,超普通，偏甜，cp值低,0,0,0,0,2,3
元生補湯,台式,補湯很好喝，喝完身體很舒服，餐點也健康份量足，價位稍高但有價值。一進店裡充滿中藥香，座位不多如果沒訂位還不一定有位子。老闆服務也很好，有特色的餐廳。,0,3,4,0,2,4
元生補湯,台式,"廁所是我目前見過最小間 最智能的廁所
價格不低 養身到錢包
不過排骨是真的挺好吃的",0,0,0,0,3,4
元生補湯,台式,好吃，可價位偏貴，不過以現在中藥材價格來看，定價算合理，以偶爾吃來說算不錯，用餐環境氛圍舒適，排骨十分軟嫩，以男生的胃口來講，量偏少，湯的話看個人口味，我自己覺得還蠻好喝的,0,2,0,4,2,4
元生補湯,台式,養生茶、補湯真的好喝，首推豬腳飯，豬腳很Q，附的 甜點銀耳雪蓮，也很好吃，甜度剛好。不過這邊桌數比較少，假日建議可以先訂位，價位偏高，但真的是不錯吃。服務也很客氣,0,0,4,0,2,4
元生補湯,台式,"不管是餐點，環境或服務人員都讓人覺得舒服，價錢合理。
大推煲湯!每次去都可以依照個人身體狀況選擇進補的種類，特別推薦給怕中藥味的人，這家店把中藥和美食結合的很剛好！",0,0,4,4,3,4
元生補湯,台式,主餐餐點蠻不錯的，好吃也很下飯；依價格卻這樣的小菜份量，顯的價格偏高。,0,0,0,0,2,4
元生補湯,台式,餐點有特色價格也合理，會列入再次消費的簡餐館。,0,0,0,0,3,4
元生補湯,台式,東西好吃，但價位偏高。口味很清淡，用料實在。,0,0,0,0,2,5
元生補湯,台式,"只有雞湯還能喝、杏仁豆腐還不錯。
惟定食份量也太少了吧～這是減肥餐嗎？cp值太低了。
服務態度也沒很好啊！第一次去也不介紹如何點餐，畢竟中藥食材要適合個人體質喝，詢問時回答的態度也很不耐煩。",0,2,3,0,1,3
元生補湯,台式,整潔，裝潢，舒適都很棒。不過別把這當藥用了，這是養生。主菜在養生和美味之間偏向了美味，前菜有莎拉，有點違和。最後得小甕補湯非常棒，有中藥也很好喝，甜點是白木耳，cp值也太高了！店員專業度不比老闆娘，座位排很極致，走道要小心，廁所不大但乾淨。一旁有販售中藥茶包，可逛逛。,0,0,0,4,5,4
元生補湯,台式,價格偏貴，但口味不錯,0,0,0,0,2,3
元生補湯,台式,湯品跟養生鍋吃得出來用心，餐也好吃，服務滿分，但是有點小貴，消費劵滿百送百可惜剩200元😅 …,0,0,5,0,2,4
元生補湯,台式,"牛蒡雞湯清淡好喝👍🏻
粥就…😂偏貴 …",0,0,0,2,0,4
元生補湯,台式,坐月子如果在自家中，可以訂，養護好身體比較重要。（中-高價位，但值得）,0,0,0,0,2,0
元生補湯,台式,藥膳湯頭濃郁好吃，只是單品湯類價格稍高,0,0,0,0,2,4
元生補湯,台式,好吃的中藥補湯，份量充足，也不算貴，漲價了,0,4,0,0,3,4
橘町搖搖 (嘉義玉山店),飲料,好喝便宜經濟實惠，每日早上第一個行程,0,0,0,0,4,4
橘町搖搖 (嘉義玉山店),飲料,飲料平價好喝 cp值高,0,0,0,0,4,4
義大披薩,歐美,"很酥脆的薄皮披薩～
雖然是薄皮，卻不會有吃完很空虛的感覺，
披薩價格也很經濟實惠，適合三五好友一起來吃 …",0,0,0,0,4,4
義大披薩,歐美,Pizza中的料量給得不多，偏陽春且偏貴。,0,3,0,0,2,0
義大披薩,歐美,好粗便宜 cp值高 汐止首選第一披薩、甜點,0,0,0,0,4,0
義大披薩,歐美,"非常推薦大家 可以內用 熱熱吃很棒。 重點是不貴
瑪格麗特披薩 用料實在 裡面很嫩。還有tabasco 可以加。奶油培根義大利麵也不錯 不過希望三色蔬果可以不用加。",0,0,0,0,3,4
義大披薩,歐美,Pizza 非常優秀，整體價錢很實惠，包含副餐及飲料都是，但…義大利麵真的就不用點了，大概是早餐店鐵板麵的等級XD,0,0,0,0,4,5
義大披薩,歐美,燻雞披薩好吃又不貴，薯條滿普通的，飲料便宜但不好喝，建議可以賣貴一點然後做好喝一點！,0,0,0,0,3,4
義大披薩,歐美,汐止CP值不錯的義式餐廳，披薩首推豪華夏威夷，義大利麵也不錯。,0,0,0,0,3,0
義大披薩,歐美,披薩好吃，價錢不貴，取餐快速,0,0,4,0,3,4
義大披薩,歐美,高CP值，不吃會後悔,0,0,0,0,4,0
義大披薩,歐美,價格平實，值得一試。,0,0,0,0,4,0
三味蚵仔煎,台式,新開的店，裝潢新穎，價格稍高，蚵仔蝦仁綜合煎一份95元，脆皮的口味不錯,0,0,0,0,2,3
三味蚵仔煎,台式,家附近新開的店，食材品質不錯，魚肚煎火候恰到好處，中間黑膠質爽口不腥膩；魚肉湯魚柳鮮嫩，湯頭喝起來很讚，令因體控很少喝湯的我，忍不住喝了大半碗，驚豔的是湯涼了還是好喝；脆皮蚵仔煎卡滋卡滋很合味口，炸魚皮像零食般脆脆的口感。然而價位對一些人來說會覺得高，但可體諒在此處開餐廳，大部份營收可能都貢獻給房東了，想要長久，必需以品質服務爭取顧客。這是符合自己飲食需求的店，希望能長長久久經營下去，老闆要加油喔！,0,0,0,0,2,5
三味蚵仔煎,台式,"今天去新店朋友家玩,晚餐帶我們去三味鮮吃虱目魚,超貴的！魚肉魚皮酸酸麻麻,回家肚子不舒服,還是我家公館附近989的魚肚鮮甜且完全無刺無鱗,价格親民！！",0,0,0,0,1,2
三味蚵仔煎,台式,價位偏高、味道尚可、點餐到最後一道菜上間隔30分鐘以上，催了也沒用。不會再去。,0,0,2,0,2,3
三味蚵仔煎,台式,嗯..真的不好吃 蚵仔煎貴但沒有那個價值又油…虱目魚湯是還可以…,0,0,0,0,2,2
三味蚵仔煎,台式,"東西好吃,CP值高....就是新開幕人很多......點餐排隊有點久....不過真的好吃....會繼續光顧",0,0,3,0,2,4
三味蚵仔煎,台式,份量很大碗，建議點麵線不然湯不夠鹹，價格偏高,0,4,0,0,2,0
三味蚵仔煎,台式,貴是貴了點我覺得蠻好吃的呀為何大家ㄍㄧㄠˇ爆,0,0,0,2,0,4
三味蚵仔煎,台式,"東西太鹹.太貴還會趕客人。
不推",0,0,2,2,0,2
三味蚵仔煎,台式,東西超貴，虱目魚肚湯還只有給半片虱目魚肚,0,2,0,0,1,0
三味蚵仔煎,台式,太貴！買的是蚵仔米粉吃得是空虛...,0,0,0,0,1,0
三味蚵仔煎,台式,虱目魚粥 料真的很少 價位也偏貴,0,2,0,0,0,2
三味蚵仔煎,台式,"餐點還可以,價格有點高",0,0,0,0,2,3
三味蚵仔煎,台式,海鮮麵用料實在，價格親民,0,0,0,0,4,4
三味蚵仔煎,台式,價錢偏高，實際拿到的餐點與想像中落差甚大,0,0,0,0,2,0
晴陽冰果室,甜點,"料多實在、CP值超高🌟
環境也很衛生😻
冰品都沒有額外的添加物，而且都是手工的呦☺️
推薦黑糖粉粿～超好吃！ …",0,0,0,4,5,5
晴陽冰果室,甜點,料好實在，親民價錢！食材純天然無添加任何香料、添加物；闆娘親切～,0,0,4,0,4,4
晴陽冰果室,甜點,夏天賣的冰品便宜大碗又好吃，冬天也有甜湯很讚！極力推薦,0,4,0,0,4,4
晴陽冰果室,甜點,"冰跟豆花都超好吃也很便宜
老闆娘也很熱情",0,0,4,0,4,5
晴陽冰果室,甜點,CP值超高 果汁也超好喝 很濃,0,0,0,0,5,5
豪哥豆花,甜點,在嘉義開了滿多年的冰店，內部空間寬敞明亮乾淨。雖然主打豆花，但個人跟家人每次來主要還是喜歡點綜合剉冰，可以加5種料共55元，各式配料都在水準之上，基本款的豆類跟花生口感都很不錯，蒟蒻、仙草、杏仁也滿不錯的，芋泥球更是每次必點，不論是口味或是份量，都是CP值高的店家。    ^•^附近體育館周邊有地方可免費停車。,0,0,0,4,4,4
豪哥豆花,甜點,挫冰一碗60比外面賣的貴了20，料也沒比較多，吃不起,0,0,0,0,2,0
豪哥豆花,甜點,朋友推薦來吃，單價稍微高了點，豆花軟嫩好吃，仙草香氣濃，但選擇鮮奶為底的湯汁太過甜了，吃起來像是用煉乳調成....,0,0,0,0,2,4
豪哥豆花,甜點,場地寬敞，材料多元 ，價位合理,0,0,0,4,3,0
豪哥豆花,甜點,價格偏貴 份量適中 刨冰選五樣料要60 不難吃 但有開到晚上10點,0,3,0,0,2,3
豪哥豆花,甜點,我是常客，其實各項東西都算挺好吃的，但是管理散漫跟剛開張時退步非常多！長期人手不足，員工衛生觀念也有待加強，人員管理跟販賣流程都雜亂無章，外帶很小碗不划算，賣的價錢是都市水準，但服務跟管理品質是鄉下水準甚至更不如，如果老闆有想長期經營的話良心建議您好好想想。,0,0,2,0,3,4
豪哥豆花,甜點,"豆花Q嫩好吃
價格大約落在45元上下
環境乾淨",0,0,0,4,0,4
豪哥豆花,甜點,點了粉圓冰，料多實在，糖漿也香，才30，cp很高,0,0,0,0,4,4
豪哥豆花,甜點,貴的誇張……用料普通，CP值超低的一家店,0,0,0,0,1,3
豪哥豆花,甜點,店內寬敞舒適，冰品不錯價格公道，但服務態度真的有待提升！,0,0,3,4,3,0
豪哥豆花,甜點,菜單設計超不好 沒能用勾選 外帶超小碗 CP值超低,0,1,0,0,1,0
豪哥豆花,甜點,用餐環境很寬敞，價位稍高,0,0,0,4,2,0
豪哥豆花,甜點,鳳梨杏仁豆花整體味道不搭.... 很小碗卻50元，很不值得。,0,2,0,0,2,2
豪哥豆花,甜點,料都給超多，內用的碗都超大一個，超級便宜,0,5,0,0,5,0
厚一點雞排專賣店 (嘉義總店),小吃,"雞排是真的好吃 很多汁也很厚
點二號餐搭配三角骨cp值很高
吃起來爽度爆表 …",0,0,0,0,4,5
厚一點雞排專賣店 (嘉義總店),小吃,"雞排很厚 吃起來很爽
價格也才70 不會太貴
總體來說CP值高",0,0,0,0,4,4
厚一點雞排專賣店 (嘉義總店),小吃,是很好吃沒錯，價格也適中，但無骨雞腿排的份量好像越來越少,0,2,0,0,3,4
白巷子 (嘉義上海店),飲料,紅茶拿鐵非常好喝，店員親切可愛，記得客人的喜好，讓人覺得很窩心，茶飲價錢又不貴！店內裝潢明亮整潔！,0,0,4,4,3,5
壹吉棒當歸鴨滷味,台式,便宜又好吃的當歸鴨，天氣轉涼時的良伴，鴨肉麵35元，當歸鴨麵線75元。,0,0,0,0,4,4
壹吉棒當歸鴨滷味,台式,好吃便宜， 湯中藥味很濃 ，吃過一次後 ，我又來了好幾次,0,0,0,0,4,4
壹吉棒當歸鴨滷味,台式,便宜好吃 出菜速度快,0,0,4,0,4,4
車店手工現煮水餃,台式,牛肉湯沒幾片(而且每片都很薄)，怎賣那麼貴，不用2口就吃完了，太離譜，害我又重新叫其他餐點吃🍀 …,0,2,0,0,1,0
車店手工現煮水餃,台式,料很實在、價錢公道又好吃，水餃好吃又大顆。身為台南人，常吃牛肉、牛腩，來嘉義讀書可以吃到跟家鄉一樣好吃的牛肉麵真的值得推薦，會是常光顧的口袋名單！,0,4,0,0,4,5
車店手工現煮水餃,台式,"好吃實在又便宜！
板娘人又好，待人也豪爽~ …",0,0,4,0,4,4
車店手工現煮水餃,台式,水餃便宜又好吃 推薦朋友一起來,0,0,0,0,4,4
士林真味廣東粥 (嘉義民生店),中式,店面雖然不大，價格便宜料很實在，出差每次必來吃，海放一堆連鎖店。,0,0,0,0,4,4
士林真味廣東粥 (嘉義民生店),中式,非常好吃～料也實在～😄cp值可以！ …,0,0,0,0,3,5
噴水雞肉飯 (嘉義小雅店),台式,食物新鮮可口，粉腸超好吃，紅燒豆腐很入味，蘿蔔也是滷的很棒，雞肉飯香，高麗菜甜，麻油腰子很補好吃，蚵仔湯新鮮，魚皮湯美味，排骨酥湯也好喝，整體就是好吃就是，只是價位不便宜而已！,0,0,0,0,3,5
噴水雞肉飯 (嘉義小雅店),台式,餐廳非常大，環境乾淨，冷氣也很涼，廁所也很乾淨，相較其他傳統火雞肉小吃用餐環境非常好！餐點價格也就相對較高一些，雞肉飯屬於口味較清淡，但不油膩！蒜味花枝非常非常清淡，醬汁太淡我不愛這一道小吃！筍絲和鮮蚵就正常表現！,0,0,0,5,3,0
噴水雞肉飯 (嘉義小雅店),台式,空間大、出餐快，味道其實不輸其他名店只是價格較貴，不曉得為什麼所有人都不推薦噴水雞肉飯，很適合團客。,0,0,4,4,2,0
噴水雞肉飯 (嘉義小雅店),台式,"價格相較其他間偏高，環境很好，適合人多用餐
小菜沒有標價，魚類價格可能再高些
雞肉飯ok 不錯
紅燒豆腐入味",0,0,0,4,2,3
噴水雞肉飯 (嘉義小雅店),台式,提供停車場🅿️服務，就在餐廳對面，很方便，店內寬敞舒適，裝潢很有東方文化色彩，菜色眾多，提供包廂，團體包場等服務，有平價小吃的方便，也有大餐廳的氣勢和菜單，不用揮汗吃小吃，價位還算可以，只是沒有提供小雞肉飯的選項，感覺雞油的香氣也比較不足，這點有點可惜！龍膽石斑湯、紅燒豆腐都很好吃，蝦仁飯附贈一顆滷鴨蛋，蝦仁量給的足，算是 P5值高的餐點。整體餐點都比較偏向少鹽少油的概念，應該比較符合台灣大眾需求。 …,0,0,0,5,3,4
噴水雞肉飯 (嘉義小雅店),台式,"這是一碗及格好吃不大碗60元的雞肉飯
虱目魚丸湯好喝
價格都稍高",0,0,0,0,2,4
噴水雞肉飯 (嘉義小雅店),台式,"雞肉飯好吃 不會太乾柴、口感很juicy
龍鬚菜醬料帶蒜味的，好吃
苦瓜排骨湯忘了拍照 …",0,0,0,0,0,4
噴水雞肉飯 (嘉義小雅店),台式,"有備用停車場一大優勢，紅燒豆腐太鹹也破的離譜
雞肉絲飯不便宜，雞心湯不錯喝。",0,0,0,4,3,2
噴水雞肉飯 (嘉義小雅店),台式,雞肉飯好吃！不至於太甜，用餐環境很舒適，停車空間大，價格平實，適合帶小朋友出門吃飯的好地方！,0,0,0,4,4,4
噴水雞肉飯 (嘉義小雅店),台式,點基本款餐點，好吃便宜。在地特色佳餚，讓人回味無窮！有停車場，用餐環境超棒！享受嘉義美食，就在此時此地!,0,0,0,5,4,4
噴水雞肉飯 (嘉義小雅店),台式,"餐點油、價格偏高，口味普通
店內環境大，但週末人潮真的太多，也很擁擠
優點就是有設置停車場，方便停車",0,0,0,4,2,3
噴水雞肉飯 (嘉義小雅店),台式,"環境優雅。乾淨。舒服😌
口味好。份量ok
小菜要注意..沒有價格標示。大中小 要記得自己說 不然就是由店家自由寫了。小菜味道也好。
湯品推薦：魚皮湯。菇🍄湯 不推 …",0,3,0,4,0,4
噴水雞肉飯 (嘉義小雅店),台式,大家都說是觀光客來的店，但其實吃起來也很好吃，價格跟其他雞肉飯比起來貴一點，但肉也是比其他店多，加上這家店有停車場，環境也蠻乾淨的，換算下來其實貴不了多少，東西好吃，工作人員頗冷淡，有提供兒童椅，但兒童椅沒有安全帶有點危險⋯,0,0,3,5,2,4
噴水雞肉飯 (嘉義小雅店),台式,"1.價格頗貴
2.設施環境不錯
3.對面有停車場👍🏻 …",0,0,0,5,2,0
方程式早午餐,台式,位在嘉義市吳鳳南路上的“方程式”早午餐，是近期新開幕不久的早午餐店；有港式菠蘿套餐、飯食類也可單點主食與點心。套餐均附有沙拉、點心、甜點、飲料，平均價位不超過二百，CP值頗高。店內座位不算多，建議先電話詢問或訂位。,0,0,0,0,4,0
方程式早午餐,台式,"第一次吃到西多士，蠻新奇的體驗
但整體餐點偏貴
雞胸肉套餐滿讚的！紫米飯意外好吃",0,0,0,0,2,4
方程式早午餐,台式,雞胸好吃，肉調味很好且不會柴，很有飽足感，其他餐點也很好👍服務人員親切，價格經濟實惠，會再回訪。 …,0,0,4,0,4,4
方程式早午餐,台式,睡到自然醒的好選擇😅😅，花生🥜流沙鹹鹹甜甜個人覺得超讚，還有爆漿感，餐點平價，服務又親切，有機會再光臨👍👍 …,0,0,4,0,4,5
方程式早午餐,台式,"餐點好吃，價格也不會貴
可惜當天這兩盤真的等了50幾分鐘
嚴重降低了心理期待和評分 …",0,0,2,0,3,4
方程式早午餐,台式,裝潢美 優格好吃 但在價錢及cp值方面可能有更好的選擇,0,0,0,4,3,4
方程式早午餐,台式,不知那麽多好評從何而來，分量很少，地瓜又乾又硬，價格也不便宜，給二星是老闆娘態度好。,0,2,4,0,3,2
方程式早午餐,台式,點了流沙西多士，流沙味道很棒，切開瞬間散發濃濃鹹蛋黃香味，營養紫米飯搭配主餐，真的健康又有飽足感，這餐吃起來真的美味，價格實在便宜，環境乾淨舒服，真的讓人放鬆😌 …,0,4,0,4,4,4
方程式早午餐,台式,cp值很高～～餐點也很好吃！推薦大家點流沙西多士，吃了實在太幸福♡♡♡,0,0,0,0,4,4
方程式早午餐,台式,"超讚的 價格又平價 偶爾還有店草還會出現服務
超推可頌⋯⋯⋯⋯⋯",0,0,0,0,4,0
綠茶道果汁茶飲,健康餐,好喝且超便宜，CP值很高的飲料店👍 …,0,0,0,0,5,4
六扇門 (嘉義大雅店),台式,火鍋湯頭不錯，份量配菜以小火鍋來說可以，自助bar，提供白飯、滷肉、泡麵、意麵，飲料有果汁、汽水、茶、咖啡，點心爆米花、玉米乖乖，兩個品牌八種口味的冰淇淋，可用甜筒餅乾或是杯子裝，無限量提供。以小火鍋的價格，稱得上是物美價廉。內部的裝潢明亮，用餐環境舒適。推薦👍👍👍 …,0,3,0,4,4,3
六扇門 (嘉義大雅店),台式,"平價火鍋，口味眾多，較吸引人的地方在於它的自助吧，有冷熱飲、冰品、白飯、雞絲麵、鍋燒意麵、甜點種類很多，而且還是免費吃到飽，相較其它品牌火鍋真的是高CP值。
用餐時間時需等待。
最後跟各位說一下：它的香菇貢丸好好吃哦～",0,0,4,0,4,4
六扇門 (嘉義大雅店),台式,7/21首次造訪，覺得CP值挺高的，點了藥膳與酸白鍋，湯頭都還不錯，飲料冰品無限供應且選擇品項眾多，飯麵亦是吃到飽，值得一提的是，即便中午高朋滿座，但現場忙進忙出的服務人員態度都很好，且動作相當俐落及迅速，完全沒有讓客戶等候過久，老闆真是請到好員工👍 …,0,0,5,0,4,3
六扇門 (嘉義大雅店),台式,"第一次來六扇門, 人潮出乎意料的多呀。
餐點選擇種類眾多且平價消費。用餐環境舒適。附加的咖啡飲料冰淇淋甚至爆米花&餅乾,無限供應。
也提供王子麵意麵雞絲麵還有白飯也是無限供應。 建議平日中午來用餐比較舒適。",0,0,4,4,4,0
六扇門 (嘉義大雅店),台式,"超級推薦的。
與其他分店比較過，湯頭較好、份量較多。CP值超高，價格150-250。
是值得一去再去的火鍋店。",0,4,0,0,5,4
六扇門 (嘉義大雅店),台式,親民平價的火鍋 採現場候位 自助區 吃到飽Cp值真的蠻高的👍 …,0,0,0,0,4,0
六扇門 (嘉義大雅店),台式,"CP值超高空間蠻大的，人很多，要候位。
自助吧飲料機台種類繁多，
餅乾小點有爆米花跟五香乖乖， …",0,0,0,4,5,0
六扇門 (嘉義大雅店),台式,附餐種類很多可以吃，價格合理，湯頭尚可，會在回來吃,0,0,0,0,3,3
六扇門 (嘉義大雅店),台式,餐點還不錯吃評價CP值還滿高的，內用有白飯、意麵、雞絲麵無限享用，還有霜淇淋、杜老爺甜筒，飲料機有四台還有冰沙，也有咖啡還滿多樣的，但工作人員可能不足忙不過來，但是服務態度很好很親切。,0,0,4,0,4,3
六扇門 (嘉義大雅店),台式,好吃又便宜，有免費的飲料、冰淇淋、王子麵、意麵、白飯、爆米花、餅乾,0,0,4,0,4,4
六扇門 (嘉義大雅店),台式,"平價小火鍋，可惜無法定位
飯麵無限供應，還不錯",0,0,4,0,4,0
六扇門 (嘉義大雅店),台式,"高cp值的小火鍋
今年有調漲10元
肉也有變少
服務人員也變少了……….",0,2,0,0,4,0
六扇門 (嘉義大雅店),台式,"好吃雖然有漲價但cp值仍然大於其他家火鍋店,早上11點準時營業,由於位置數量有限,可提前三十分鐘到店門口排隊。",0,0,0,0,4,4
六扇門 (嘉義大雅店),台式,環境寬敞，自助吧附設飲料種類豐富，有沙瓦、茶類、咖啡機、可爾必思，有爆米花、乖乖，冷氣滿強的，鍋類真的很便宜，走低價位路線，不過如果單純只點主餐，不加點的話可能不會很飽。,0,0,0,5,4,0
