Name,Label,Comment,NonImportant,portion,service,environment,price,food_quality
Louisa 路易莎 (嘉義中山圓環店),歐美,學測前常常都來這裡讀書，有時很早就來搶好位置😂，二樓裡面有適合讀書的大桌子，還有桌上插座超方便（雖然剛好都沒用到😂）食物價格合理好吃，只是附近不方便停車喔~希望下週公佈學測成績有好結果！ …,0,0,0,2,3,4.0
KL馬來炒飯,東南亞,炒飯好吃，可惜門口炒飯的油煙會飄進用餐區，建議改善。,0,0,0,2,0,4.0
Mr.Night古巴三明治(嘉義店),歐美,氣氛非常好的一家店，古巴三明治是熱壓的，怕渴的人建議點杯飲料，但附近不好停車，建議先停在中山路附近,0,0,0,2,0,0.0
麻辣風暴 (嘉義興達店),小吃,東西種類很多 甜點很好吃 只是人多的時候停車不方便,0,0,0,2,0,4.0
隱燃燒肉丼食堂,日式,生意很好～建議開店就到～丼飯還不錯，但沒有特別驚艷，附近比較不好停車，🉑️停遠一點再走到店裡。 …,0,0,0,2,0,3.0
郭家火雞肉飯 (嘉義仁愛店),台式,"相較於老店的擁擠與雜亂，這裡的環境較寬敞明亮，迎合現代用餐餐廳設計
雞絲與雞片較嫩有嚼勁，飯的口感上比較不油膩，但似乎也是因為設計較清淡不油膩，雞油香味上也相對比較淡，算是有點可惜的地方
醃蘿蔔也沒有入味，跟紫菜湯胡椒味過重，也是可惜的敗筆之一 …",0,0,0,4,0,3.0
桃城雞排(中正創始店),小吃,"這個好吃，推薦👍，停車比較不方便，開車來的稍微要注意下。酥脆，內嫰，有肉汁👍

很值得推薦，再次推薦下，好吃值得等待🤝👍😊 …",0,0,0,2,0,5.0
老乾杯 (嘉義耐斯王子店),日式,"位置不多，放在王子飯店裡是有點浪費了…排煙應該要再加強一下，烤個油脂多的油煙很容易漫的整間都是。
地板有架高，所以現切牛的推車聲音才會那麼大（？
今天由Tony服務桌邊烤，整體沒有不舒適感。
不小心點多了 吃的有點撐",0,0,0,2,0,0.0
喵嗚屋,小吃,店員很親切的介紹，特調微熏很好喝，無菸環境很棒！,0,0,4,4,0,4.0
喵嗚屋,小吃,調酒妹妹很漂亮 調酒很好 音樂好聽 酒吧內不抽菸！！,0,0,0,4,0,4.0
喵嗚屋,小吃,"很有質感
禁菸的環境讓小酌也變舒服了～",0,0,0,4,0,0.0
小飛象早午餐,台式,"舒適空間，冷氣空調溫度適中。
價格合理用料實在，吃起來美味！
僅適合機車停靠，汽車不好停車。
內有廁所。",0,0,0,3,3,4.0
小飛象早午餐,台式,"內用座位多且乾淨 稍微有點油煙
餐點選擇多樣 價格合理
附近馬路較小條  不好停汽車",0,0,0,3,3,0.0
小飛象早午餐,台式,蠻好吃的只是停車不方便,0,0,0,2,0,4.0
小飛象早午餐,台式,有點不好停車外，食物餐點是好吃的,0,0,0,2,0,4.0
小飛象早午餐,台式,"餐點平價美味
缺點是內用油煙味很重",0,0,0,2,4,4.0
微風早午餐,台式,餐點普通 店內稍有油煙味 但不會太重,0,0,0,3,0,0.0
花樂食堂,日式,"老闆很有個性也很用心料理，炙燒鮭魚飯好吃，餐廳好不好乾不乾淨看洗手間就知道，這裡洗手間乾淨，雖然不是華麗的外表，但樸實的好味道讓人耐人尋味。有機會來嘉義必來的店
車位不好找就是了😂 …",0,0,0,3,0,4.0
迷路炸物 (嘉義文化店),小吃,魷魚好好吃，服務親切，適合外帶，巷內不好停車,0,0,4,2,0,4.0
烏布斯廚房,台式,"隱密的roof位於住宅樓頂，位子不多，天空不作美下過雨的我們來此用餐，很擔心中途會有雨，問了老闆表示只有在廚房的工作台就算是室內桌⋯（好險沒繼續下雨）
空間太小即使坐在戶外，廚房的油煙味還是太重。硬體上真的與價位上的沒辦法成比例。 …",0,0,0,2,0,0.0
食儻生活料理坊,歐美,料理份量足夠，價錢算是在合理範圍，披薩好吃，只可惜油煙味有點重。,0,0,0,2,3,4.0
響咖哩鐵板,日式,餐點不難吃，但是怕油煙味的真的真的建議外帶回家吃，用餐環境尚可，但是空氣真的讓人無法領教，趕快吃完趕快走人，連聊天都不想，回來整個人從頭到腳都是油煙位，立馬洗頭洗澡，是目前遇到排煙最糟的店家，可惜了,0,0,0,1,0,3.0
路邊亭日本料理,日式,"店面位置位於小巷弄內，機車可停於路邊，但巷弄不寬，汽車停車可能較不方便
店內寬敞舒適，明亮乾淨，座位數量蠻多的，當天晚上客人數量並不多
點餐是使用線上點餐，可看到餐點照片做參考蠻特別的，上菜的速度非常快，可能因為客人不多 …",0,0,5,3,0,0.0
路邊亭日本料理,日式,平價又美味的日式風味小店，朋友聚餐小酌皆宜，小朋友可以點盤壽司很愛吃，位處巷內，停車就不方便了。,0,0,0,2,0,4.0
九湯屋日式拉麵 (嘉義光彩店),日式,"好吃，且價格親民。
內用環境乾淨。
建議騎車來，附近不好停車。
外帶包裝也很用心。",0,0,0,3,4,4.0
紅豬呷火鍋,台式,物超所值 只是停車不方便....,0,0,0,2,4,4.0
大滷俠台式麻辣燙,小吃,"CP值中,口味清爽,食物美味,附近不好停車,建議先電話訂購",0,0,0,2,3,4.0
樂樂碗粿,台式,碗粿餐點還不錯吃，用餐空間寬敞衛生條件和生意也還不錯，建議可以來消費的商家，只是附近汽車停車較不方便。,0,0,0,2,0,3.0
早安美芝城 (嘉義德安店),台式,"抽風設計不良
陣陣油煙 …",0,0,0,2,0,0.0
早安美芝城 (嘉義德安店),台式,餐點好吃，但適合外帶，內用有油煙。,0,0,0,2,0,4.0
早安美芝城 (嘉義德安店),台式,油煙味佈滿全身，很不舒服,0,0,0,2,0,0.0
舊時光新鮮事-老屋咖哩專賣,日式,用餐環境良好，餐點好吃，擺盤也很有特色，唯一小缺點就是附近不好停車。,0,0,0,3,0,4.0
小南雞排便當,台式,"正12點去菜色種類就那麼少
環境看起來不乾淨。",0,0,0,2,0,0.0
小旬湯 (嘉義仁愛店),台式,不能預約，只能現場候位，湯頭好喝，喝完不回口乾舌燥，附近不好停車,0,0,0,2,0,4.0
宜蘭手做臭豆腐龍,台式,"店家位置在菜市場旁屬於半開放空間。
如果人都坐滿後，點菜要擠過桌椅和用餐的人，這非常不方便動線安排的很糟糕。 …",0,0,0,2,0,0.0
晨間廚房 (嘉義僑平店),歐美,在僑平國小對面，開車不好停，出餐速度還行，價格不便宜，口味跟別間分店差不多,0,0,3,2,3,3.0
樂野牛排,台式,生意蠻好的，三拼的份量cp值不錯，但是肉偏柴，喜歡濃湯裡的洋蔥。環境整潔舒適，不過拿到了一支洗不乾淨的叉子（縫縫有醬料渣渣😖），衛生有待加強。 …,0,0,0,2,3,3.0
絕佳食雞(嘉義民族二店),小吃,"點了蜜汁雞排$60+米血$20+高麗菜$20,只要$100很便宜，蜜汁雞排應該是全嘉市最好吃的，肉不會太乾，醬汁甜甜的，烤得恰當好處，肉大小大概是我的一隻手掌，很大塊，給5*⭐，另外，若不要蜜汁口味雞排，原味只要$55，在嘉市簡直是佛心價！蜜汁米血部份可能是用烤的關係，太軟了，不好吃，高麗菜我以為是炸的，結果是水燙的，有點失望；另外，給4顆星原因是，店員在門口抽煙，不知抽完菸後，有沒洗手？扣1⭐，整體而言，衛生方面，食物也有放在透明冰櫃中，給予4⭐價格透明，再訪意願極高，值得推薦！",0,5,0,3,5,4.0
我想靜靜cafe早午餐,台式,"做東西不戴手套、衛生習慣不好
做餐點也慢吞吞、實在不優
真的可以靜靜了",0,0,2,2,0,0.0
三王藥膳鍋,台式,自己煮的小火鍋比酒精膏的安全方便，料很多也新鮮，停車有點不方便,0,4,0,2,0,4.0
麥飯樂,台式,蝦仁炒飯很好吃，不會太油。用餐環境算是乾淨的。車子不好停，機車比較方便。,0,0,0,3,0,4.0
赤二,歐美,今天選擇599的費用，菜色一般，用餐環境待加強，排煙設備有問題，整間都是煙，吃完燒烤整身臭，更換烤網用手直接接觸，觀感不佳，烤肉架非固定式/崁入式，在烤肉的時候常常會推到烤肉架，然後烤肉架在桌上滑來滑去，烤肉架太小也太高，烤起肉來不方便，烤到最後手都酸了，服務人員態度很好，也很有耐心的聽我們的意見，青菜是由機器人配送，真有趣，這種的互動還真少見。,0,0,4,2,0,3.0
晨間廚房 (嘉義世賢店),歐美,連鎖的早餐店，品質固定。唯一缺點…停車不方便，臨停還可以接受但還是考慮其他用路人的感覺盡量避免該情形！,0,0,0,2,0,4.0
大河屋 (嘉義遠百店),日式,"普通的大戶屋，食物好吃、環境乾淨。
有遠百的特約停車場，尖峰時段不好停汽車。",0,0,0,3,0,4.0
大呼過癮 (嘉義仁愛店),台式,物美價廉的鍋品，唯獨停車較不方便,0,0,0,2,4,4.0
大呼過癮 (嘉義仁愛店),台式,"廚房內養狗…這個真的太誇張了 食材也不新鮮
環境衛生有點糟糕",0,0,0,2,0,2.0
排對-滷素排飯鰻魚羹專賣,素食,一般便當的菜  飯好吃   湯匙洗不太乾淨,0,0,0,2,0,4.0
辛鮮串串 (嘉義仁愛店),小吃,美味，雖是炸物但無油膩感，老闆態度熱情，有點不好停車就是了！,0,0,4,3,0,4.0
金古早味雞魯飯(原仁愛路與光彩街口),台式,大份量，用餐環境潔淨不雜亂，它們的瓜仔肉湯會回甘，好喝。,0,4,0,4,0,4.0
紅中餐盒,台式,停車不方便用餐環境還可以有冷氣，餐點口味還可以，價格算便宜。,0,0,0,3,4,3.0
超吉飯桶(嘉義店),日式,"平價的好選擇，口味佳
內用環境舒適
座落於市中心小巷內
現場不方便停車可惜",0,0,3,4,4,
超吉飯桶(嘉義店),日式,價格便宜好吃！平價還有裝潢，可是門口油煙味太重,0,0,0,2,4,4.0
大漢蒙古烤肉 (嘉義家樂福夜市),小吃,"【優點】：炸魷魚超好吃、遊樂設施。
【缺點】：第一次吃到難吃的火烤兩吃、動線不好。",0,0,0,2,0,4.0
孫東寶 (嘉義新民店),台式,"教父牛排真的不錯，其他的餐點也都在水準之上!

唯一的缺點是新民路上難停車，可能要先將車子停在附近國小的地下停車場之後再走路到餐廳。",0,0,0,2,0,4.0
孫東寶 (嘉義新民店),台式,內部用餐環境很舒服，不會太壅擠，也有準備兒童餐椅，飲料區得的清潔也很好，不會有讓人髒亂的感覺。,0,0,0,5,0,0.0
欣葉牛排,台式,平價好吃~飯後還有冰淇淋免費吃~唯一缺點就是不好停車~我們去車子要停在遠一點的地方~,0,0,4,2,4,4.0
昇炸焱泰式料理/炸物,東南亞,"原本開在林森路跟東門路口，停車不方便，現店面已移到長榮路，停車更方便，店面也更大
泰式料理做的蠻夠味的，首推月亮蝦餅，厚實的蝦餅內，吃的到蝦肉，沾上甜辣醬味道更棒
泰式椒麻雞及雲南大薄片，蝦醬空心菜也是必點之菜品，店內會用錫鍋提供泰國香米飯，搭配爽口的菜色，會多吃好幾碗",0,0,0,2,0,4.0
喜粵樓-平價料理 (嘉義店),台式,餐具不乾淨、港式飲茶菜色少，不太推,0,0,0,2,0,0.0
喜粵樓-平價料理 (嘉義店),台式,餐具不乾淨 服務不佳 食材少,0,0,2,2,0,0.0
吉祥鐵板燒,台式,"餐點好吃，份量很足，可跟廚師調整口味。
油煙味稍重，附近停汽車較不便，小可惜。",0,4,0,2,0,4.0
吉祥鐵板燒,台式,"環境太髒了，先生吃到一半蟑螂爬到腳上來
希望能好好改善環境衛生",0,0,0,1,0,0.0
豚將日本拉麵 (嘉義興業店),日式,"很普通的拉麵
店內味道不好聞，不夠乾淨",0,0,0,2,0,0.0
豚將日本拉麵 (嘉義興業店),日式,"個人喜歡濃郁的湯頭，覺得味道不錯。
但是不方便停車，請注意交通安全。喜歡的人可以嘗試看看。",0,0,0,2,0,3.0
巴豆夭鍋物 (嘉義興業店),台式,"嘉義人宵夜的好去處
餐點種類多
但附近較不方便停車
晚上接近午夜前後時常會客滿",0,0,0,2,0,0.0
凡人居,台式,以前在學期間很常觀臨的店，好不容易藉著母親節帶著全家人一起去吃，店門口不好停車，所以一群人分別前往，首先到的騎著機車停店門口還被店員口氣不好的趕走，送來的餐點椒麻雞還不新鮮，雖然最後廚房重新送來一份餐點，但整體表現真令人失望！整個來慶祝的心情都受影響～,0,0,2,2,0,2.0
周鱔魚料理,台式,平價美食，環境衛生，有電視可以看， 停車比較不方便。,0,0,0,3,4,4.0
ㄚ萍控肉飯,台式,"生意一樣很好，味道也一樣好吃，用餐環境也改善許多。
只是也越來越貴，一樣停車不方便。",0,0,0,2,2,4.0
ㄚ萍控肉飯,台式,"非常傳統的在地小吃
沒什麼商業上的優點
不太乾淨 不太衛生 …",0,0,0,2,0,0.0
ㄚ萍控肉飯,台式,"分量不多，以為頂多65。但是飯要50，湯要30。店裡的出餐的，收錢的人臉都很臭，感覺心情不好，環境感覺上也不是很乾淨。
肥肉部分好吃，但是真的覺得不值這個價錢。",0,3,1,3,2,4.0
ㄚ萍控肉飯,台式,雖然環境有點糟....但吃到這麼好吃的爌肉飯，也只能乖乖的給5顆星！,0,0,0,2,0,5.0
歐琳達義式料理坊,歐美,餐點氣氛都不錯，稍微難停車,0,0,0,3,0,3.0
晨間廚房 (嘉義大雅店),歐美,"一般的早餐店
然後車位真的不好停
無論汽車機車",0,0,0,2,0,0.0
摩哦的店 (原木烤肉飯),台式,現場買便當，一到門口就後悔了，外面有養鳥，裡面有貓廚房不乾淨，進去餐廳有味道。,0,0,0,2,0,0.0
謝記牛肉麵店,台式,員工切小菜都用手摸食物，摸完在摸別的地方，都沒洗手。很不衛生。,0,0,0,2,0,0.0
午夜快車 (嘉義興業店),台式,"氣氛不錯，食物賣相雖然不怎麼樣，但吃了會發現味道其實不錯
如果細節能加強一點就更好了（服務生很厭世＆有些桌子有點不乾淨）。",0,0,2,2,0,3.0
健康原素,素食,東西好不好吃到是其次，倒是店裡面環境有點不太能夠接受， 如果你去興業路的長億素食吃過， 你就知道什麼叫天壤之別， 一個老闆乾不乾淨為不衛生看裡面的環境就知道了。,0,0,0,2,0,0.0
晨食找餐,素食,黑胡椒排好吃，料很多，有蕃茄片、生菜、蘋果、黃瓜片、起司，麵包也好吃，包裝紙高級，有送紅茶，裝潢文青風，但店內油煙味有點重，價格高。,0,4,0,2,2,4.0
南京烤鴨,中式,"第一印象廚房環境乾淨 烤鴨都吊在裡面
不像路邊其他間都吊在門口或路邊 看起來很不衛生 …",0,0,0,4,0,0.0
洪記食堂,歐美,內用油煙味很大，位子不多也小！所以後來幾乎都打包回家吃，價格和份量而言算是CP值高！燉飯也還不錯而且份量很多！,0,4,0,2,4,4.0
吳鳳鹹水雞,小吃,"店家前面不好停車，紙碗二個size價格120、160元/裝滿，是裝滿不是用稱重或算單品多少錢哦，是裝滿

個人覺得CP值很高，雞肉是得另外單點，但老闆娘會用心去骨，不錯吃",0,0,4,2,4,3.0
城市漢堡 (嘉義興美店),歐美,餐點CP值高店員服務親切、用餐空間寬敞舒適，聚餐閒聊不錯，餐點好吃，重要是好停車，但是假日用餐人潮偏多，第一次去需等餐但尚可接受，大概是剛開幕吧！後來在去就改善許多了。#露天吸菸用餐區不錯#,0,0,4,4,4,4.0
燃後丼飯,日式,飯還不錯吃，豬肉片烤的可以，烤魷魚太鹹了，味噌湯給的寒酸，裡面的空調做的不好，油煙味很重！出餐速度還要再加強！,0,0,2,2,0,3.0
極速特區網路美食館,中式,網速跟設備都不錯，價格很親民，飲食也都好吃。但後面那間整間都是很重的菸味，很受不了。要不是前面滿人，真的不想去。(然後這些抽菸狗小孩哪一天一定會被打)。除此之外整體體驗還行。建議大家受不了菸味的絕對別去後面區域，在前面就好,0,0,4,2,4,4.0
心慧蔬食健康屋,素食,餐點好吃，價格不裴，停車不方便，但客人還滿多的，自助餐外帶比內用多，內用有冷氣，環境舒適,0,0,0,3,2,4.0
溫叨ㄟ早午餐雞蛋糕專賣,台式,餐點還不錯，但是內用環境油煙味實在太重，很可惜。,0,0,0,2,0,3.0
可可黑白炒,東南亞,除了不好停車，應該沒啥好嫌的。,0,0,0,2,0,0.0
早窩Cafe．Brunch,歐美,平價正常的早餐店，半開放空間，不介意車水馬龍的人們可以坐外面，不介意油煙的可以坐裡面，整體吃的ok，環境不愛，如果不介意是推的。,0,0,0,2,3,3.0
Super麵,台式,算cp值很高，100多的價格女生可以吃很飽，料多麵夠，不過以這個價格來說已經算好吃了，不然其實覺得麵沒有入味，玉米濃湯像在喝水，味道像在喝有奶香的水，環境算乾淨，但好像沒開什麼空調，油煙散佈在密閉的空間其實很悶,0,4,0,2,4,3.0
阿娥手作蛋餅,台式,"O 餅皮外酥內軟 單論“口感”有5分
X 太過油膩 建議點小份即可 不然會很膩
X 宜趁熱吃 外帶降溫會更顯油膩
X 偏偏內用環境有油煙味 TT",0,0,0,2,0,4.0
阿娥手作蛋餅,台式,內用環境不舒適，油煙味加上悶熱，但服務品質很好，蛋餅吃起來像韓式煎餅的口感，很特別。,0,0,4,2,0,4.0
后韓式料理,韓式,食物環境是都不錯，但上菜速度慢到我想罵髒話，光第一道菜就拖了20分鐘，價格中偏高,0,0,1,3,2,3.0
孫東寶 (嘉義新民店),台式,濃湯料多，飲料有紅茶及柳橙汁，和濃湯一樣可無限取用，套餐附爆漿餐包一個。我點的老饕牛排（肉大到整個蓋住鐵板）有吃到磨菇片，不知是不是磨菇醬內的料，看起來很實在。附帶一提，磨菇醬內有牛肉成份，如果随行的人不吃牛，千萬注意不要點磨菇醬（服務人員也會提醒）。調味料有牛排醬、番茄醬、辣醬、梅林醬、塩、黑胡椒等。另外，餐具要自取喔！附近不好停車，建議可停到垂楊國小地下停車場（距離約180公尺）。最近可能是疫情的關係，加上是平日，又是在下午5點多一點內用，所以餐點很快就上，真棒。,0,0,1,2,0,4.0
待轉取啃原汁炸雞,小吃,員工素質很差，在那邊等的時候一直聽到不雅字眼，讓人不舒服，還有沒帶口罩卻一直講話很不衛生，但食物是好吃的,0,0,1,2,0,4.0
極速特區網路美食館,中式,"這種網咖不能只有我玩到哈哈～
環境：電腦號稱多好結果開遊戲有夠慢還會卡頓、螢幕會閃和有時會延遲、耳機一邊沒聲音、桌面跟地板超髒
店員：兩位女員工在門口抽煙聊天難怪電話都沒人接，態度有夠怠慢愛做不做可以離職就好，環境也沒在整理現場一堆垃圾在桌上
整體來說蠻可憐的 飲料很正常推推",0,0,1,1,0,0.0
